2016-01-01,kr,86900
2016-05-01,ph,85600
2016-03-01,ie,85200
2016-04-01,me,84400
2016-06-01,me,84100
2016-07-01,cy,83900
2016-02-01,lb,83700
2016-04-01,no,83200
2016-05-01,xy,83000
2016-08-01,dz,82700
2016-07-01,de,82500
2016-07-01,xy,80200
2016-08-01,in,80100
2016-08-01,pa,79000
2016-01-01,tn,78600
2016-02-01,za,77000
2016-07-01,am,76900
2016-08-01,tw,76800
2016-07-01,hu,76000
2016-01-01,jp,75900
2016-08-01,th,75500
2016-04-01,tt,75100
2016-01-01,ca,74800
2016-03-01,ro,74600
2016-02-01,cw,74400
2016-04-01,fr,73900
2016-08-01,it,73800
2016-07-01,hk,73200
2016-05-01,hk,72700
2016-07-01,gb,72200
2016-06-01,nz,71000
2016-01-01,ua,69400
2016-05-01,de,69000
2016-07-01,se,68600
2016-06-01,tt,68300
2016-07-01,kz,68200
2016-03-01,pe,66800
2016-03-01,hr,66600
2016-01-01,nl,65700
2016-02-01,id,65400
2016-03-01,lt,65100
2016-05-01,kz,64600
2016-02-01,cz,64600
2016-05-01,am,63200
2016-06-01,ro,63100
2016-03-01,lb,62900
2016-08-01,ir,62400
2016-05-01,se,62100
2016-05-01,fr,61100
2016-06-01,cr,61000
2016-01-01,es,60800
2016-07-01,do,59800
2016-05-01,do,59800
2016-04-01,by,59200
2016-03-01,za,59000
2016-05-01,il,57800
2016-03-01,ch,57200
2016-06-01,lb,57200
2016-03-01,cw,56300
2016-02-01,sk,55800
2016-04-01,dk,55400
2016-04-01,ro,55100
2016-04-01,nz,55000
2016-06-01,dk,53200
2016-02-01,rs,52500
2016-02-01,at,52000
2016-07-01,no,50200
2016-02-01,fi,49100
2016-04-01,lb,48900
2016-01-01,in,48400
2016-03-01,be,48300
2016-05-01,me,48200
2016-03-01,cz,47400
2016-06-01,ie,47100
2016-03-01,id,47100
2016-07-01,il,46800
2016-07-01,me,46000
2016-07-01,nz,46000
2016-04-01,ie,45900
2016-05-01,no,45900
2016-07-01,tt,45800
2016-05-01,tt,45600
2016-02-01,lv,45500
2016-02-01,sr,43800
2016-04-01,pe,43400
2016-06-01,za,43000
2016-06-01,by,42800
2016-04-01,za,42000
2016-04-01,lt,41700
2016-01-01,bg,41400
2016-02-01,ma,41300
2016-08-01,eg,41200
2016-06-01,pe,40900
2016-03-01,at,39900
2016-05-01,cr,39700
2016-02-01,az,38500
2016-07-01,nl,38500
2016-07-01,ro,37900
