2016,ae,418770
2015,ve,413370
2014,ba,408420
2014,my,402150
2015,ni,394870
2014,hk,392570
2015,lv,391450
2015,jo,390010
2016,lt,388800
2014,gr,387790
2016,pe,380710
2016,nz,379980
2016,at,374930
2016,ve,359750
2015,fi,358240
2016,by,354180
2014,do,350110
2016,be,348270
2016,ie,333850
2016,lk,332610
2014,se,332530
2015,cr,318630
2016,bd,308650
2014,md,305280
2015,kh,301180
2016,fi,292050
2014,sg,289720
2016,ge,287450
2014,sy,275190
2016,lv,267610
2015,,267020
2016,ly,266410
2014,hu,264610
2014,ps,262810
2016,dk,261930
2016,kw,260810
2014,am,258200
2016,pa,258200
2014,sa,252140
2015,mk,249520
2015,ee,248790
2016,jo,245620
2016,sv,243420
2016,,229210
2015,xy,222650
2014,uy,216670
2016,xy,206420
2015,uz,204460
2015,al,203900
2014,sv,203870
2014,ch,202420
2016,ye,201880
2015,sn,201260
2015,mu,192850
2016,ee,186640
2015,ye,186260
2014,lk,184830
2014,hr,179260
2014,tn,177900
2016,mk,168930
2016,ni,168570
2014,za,163710
2015,om,163150
2014,ae,159630
2016,sn,156810
2015,gu,155610
2016,al,152230
2015,tt,151130
2015,si,148220
2014,dk,141850
2015,mz,139340
2014,gt,130950
2016,cr,130820
2015,gh,130260
2016,uz,129970
2015,vg,127140
2014,np,126990
2014,at,124360
2015,iq,118000
2016,vg,115450
2014,pt,115290
2015,af,114850
2016,si,114230
2015,cy,113390
2014,no,111950
2016,mu,111110
2015,lu,110900
2015,pr,109920
2014,pk,108000
2016,mz,107240
2016,om,106860
2014,py,106230
2014,nz,105140
2014,ma,104570
2016,hn,104480
2014,il,103420
2014,pa,102190
2016,af,101590
2016,iq,98010
2016,tt,95660
2014,cr,95570
2015,fj,95170
2015,mv,94570
2016,bb,89560
2015,mo,89280
2016,gh,88540
2015,ke,88510
2016,bz,88400
2016,cy,87470
2015,sd,87440
2014,fi,87270
2015,bh,86270
2015,ao,85100
2016,lu,83610
2014,be,82800
2014,jo,81070
2016,ao,79550
2015,is,77780
2014,bd,76380
2015,mr,74500
2015,ng,72690
2016,pr,70720
2014,kg,70200
2014,bo,68870
2014,ye,68520
2016,kh,67770
2016,sd,66640
2016,ke,65890
2016,mv,63900
2015,tz,63650
2016,fj,61570
2014,ie,61060
2016,gu,61010
2015,la,60740
2016,mr,60180
2015,et,59570
2015,vc,58280
2016,tz,56600
2015,cm,56130
2016,is,55680
2016,vc,54770
2014,lv,54120
2016,mo,53390
2014,lb,53280
2016,ng,53020
2016,bh,53010
2015,bf,51030
2014,bz,50220
2015,ci,50040
2014,ly,49180
2016,bf,46180
2014,ni,45700
2014,gu,45410
2015,bb,44980
2014,al,44580
2014,mk,44540
2015,zw,44410
2015,kg,44390
2014,kh,44150
2015,mt,43290
2016,kg,39730
2015,ug,37480
2014,gh,37330
2015,gy,36440
2014,mu,36350
2015,me,36270
2014,ee,35980
2016,la,35920
2015,cu,35700
2015,ga,35670
2014,lt,35650
2016,ci,35400
2016,mt,34300
2015,qa,34160
2014,kw,33940
2015,mn,32910
2016,cm,32550
2016,cu,32550
2014,ve,32190
2014,om,32040
2015,gi,31770
2014,pr,31570
2016,me,30640
2014,hn,30090
2015,jm,29200
2016,zw,28600
2014,ge,28580
2015,bs,28210
2015,fo,28090
2015,bw,26800
2015,tg,26640
2014,nc,25500
2015,kn,25430
2015,bn,25090
2014,,25010
2016,mn,24870
2015,zm,24790
2014,cw,24520
2016,jm,24500
2016,ga,24420
2016,py,24420
2015,sm,24020
2014,uz,23770
2014,tt,23640
2014,si,23490
2014,iq,23400
2015,tj,22620
2016,qa,22460
2014,xy,22150
2016,tg,21850
2015,re,21310
2015,ag,21270
2016,sm,21260
2016,bs,20910
2015,xk,20390
2015,mg,19610
2016,kn,19500
2015,nc,19430
2016,xk,18760
2014,cy,18520
2015,cw,18340
2016,cw,18270
2016,bn,17370
2016,gd,16520
2016,gy,16480
2015,bj,16440
2014,sn,16430
2016,gi,16430
2016,bw,16370
2014,bh,16140
2015,ls,15930
2015,je,15840
2014,lu,15560
2016,mg,14980
2015,gd,14580
2014,la,14570
2015,bm,14490
2015,sc,14300
2016,bj,14290
2015,ky,14260
2016,re,14230
2016,nc,14220
2015,gg,13960
2016,fo,13940
2016,ug,13900
2014,bb,13540
2015,gp,13460
2016,tj,13120
2016,ky,13110
2014,gi,12900
2015,pf,12880
2016,sc,12510
2016,ls,12230
2014,qa,12030
2015,rw,12010
2015,bt,11990
2016,zm,11840
2014,mz,11760
2015,li,11700
2016,bm,11240
2016,je,10740
2014,is,10680
2014,cm,10410
2016,gg,10180
2016,cd,10180
2014,sd,10130
2014,ke,10050
2016,ag,9920
2016,gp,9900
2014,fj,9860
2015,cd,9740
2015,pg,9460
2015,im,8900
2014,zw,8450
2015,sz,8430
2015,cg,8410
2014,ng,8060
2016,li,8050
2015,gm,7980
2016,im,7890
2016,pf,7880
2016,rw,7780
2016,bt,7770
2015,mw,7760
2015,mq,7620
2016,gm,7410
2014,tz,7350
2014,vg,7350
2015,so,7020
2015,dm,6720
2014,mo,6650
2014,bw,6540
2015,bi,6400
2015,lc,6340
2016,pg,6210
2015,na,6120
2014,mr,6090
2014,mv,5930
2015,vi,5910
2014,af,5860
2014,bq,5750
2014,mt,5740
2016,sz,5730
2015,sb,5710
2015,bq,5710
2016,mq,5690
2016,dm,5680
2016,mw,5640
2015,mc,5490
2014,bf,5450
2016,na,5220
2016,so,4980
2014,re,4890
2014,ao,4730
2016,lc,4570
2015,gf,4380
2014,xk,4380
2016,cg,4370
2014,vc,4330
2015,st,4250
2015,ne,4140
2014,fo,4140
2014,mn,4060
2016,bi,4000
2015,ml,3830
2014,cu,3600
2016,mc,3550
2015,ck,3540
2014,kn,3490
2015,ai,3470
2016,mm,3450
2016,gf,3430
2015,gn,3340
2014,ci,3250
2016,vi,3240
2015,mm,3210
2015,ht,3200
2016,ne,3180
2014,me,3160
2014,bn,3160
2014,tj,3130
2014,li,3110
2016,ml,3040
2016,st,3010
2014,bs,2940
2015,sr,2920
2015,aw,2880
2014,sm,2850
2014,ga,2800
2015,cv,2750
2015,km,2640
2015,sl,2610
2014,bm,2610
2015,ad,2590
2016,km,2540
2015,ax,2510
2016,ai,2450
2014,jm,2430
2015,gq,2420
2016,ht,2410
2016,lr,2410
2014,ls,2400
2016,sx,2360
2014,je,2360
2016,gn,2320
2015,sx,2300
2015,lr,2300
2016,ck,2250
2014,ag,2230
2015,mf,2220
2014,vi,2170
2016,cv,2160
2016,sb,2150
2014,pf,2120
2014,mp,2110
2014,ug,2100
2016,ad,2070
2015,to,2070
2016,aw,2050
2014,zm,2030
2014,sc,2010
2014,na,1970
2014,mw,1940
2015,tl,1940
2016,sr,1900
2016,mh,1870
2014,gp,1850
2014,gm,1780
2015,dj,1770
2015,gl,1740
2016,mf,1680
2014,gd,1660
2016,et,1650
2015,fm,1640
2014,ky,1640
2016,ax,1640
2016,fm,1640
2016,sl,1630
2016,gq,1630
2016,td,1630
2014,dm,1580
2015,vu,1540
2014,mg,1490
2016,to,1460
2014,gf,1380
2015,mp,1370
2016,tl,1370
2015,td,1320
2016,bq,1250
2015,tm,1200
2015,fk,1190
2016,vu,1190
2014,rw,1190
2014,lc,1150
2014,gg,1140
2016,gl,1130
2014,bt,1130
2014,bj,1120
2015,ws,1100
2014,im,1090
2014,ad,1070
2016,fk,1000
2015,kp,920
2014,kp,920
2016,tm,890
2014,tg,890
2014,mq,880
2014,cd,840
2014,pg,710
2016,kp,690
2015,yt,680
2014,gy,680
2016,ws,670
2015,tc,670
2014,ck,660
2014,km,660
2015,ki,650
2015,pm,620
2014,gn,620
2014,sz,620
2016,tc,590
2014,mc,590
2015,as,580
2015,io,570
2015,ss,550
2015,pw,540
2016,pw,520
2014,sb,520
2016,ki,490
2015,nr,490
2014,ht,490
2014,cg,490
2016,pm,470
2015,va,470
2016,dj,450
2016,va,440
2014,st,440
2016,bl,430
2014,yt,420
2015,gw,410
2014,mf,390
2016,ss,380
2015,cf,380
2014,gq,370
2015,bl,370
2014,cv,370
2016,gw,360
2016,io,350
2015,er,350
2014,aw,350
2014,ml,320
2014,sx,310
2014,ai,300
2016,as,300
2016,er,300
2014,ax,270
2014,ne,260
2014,to,250
2014,bl,240
2016,yt,230
2014,bi,230
2016,mp,220
2014,vu,220
2016,aq,190
2016,cf,180
2014,fk,170
2014,sr,170
2015,ms,170
2015,mh,160
2016,nr,160
2015,tv,150
2014,tl,140
2015,nu,130
2014,et,130
2014,tc,120
2014,dj,120
2014,lr,120
2014,fm,90
2014,va,90
2014,pm,90
2014,mm,90
2015,aq,90
2014,ws,80
2014,tm,80
2016,nu,80
2014,nr,70
2014,td,70
2014,ki,70
2014,gl,60
2016,wf,50
2016,ms,50
2016,tv,50
2014,mh,40
2014,as,40
2014,er,40
2015,wf,40
2014,cf,40
2014,pw,40
2016,tk,30
2014,sl,30
2014,io,20
2015,tk,10
2014,nu,10
2014,tk,10
2014,ss,10
