2016-02-01,br,1213900
2015-05-01,br,1199700
2015-05-01,fr,1184500
2016-01-01,de,1181300
2015-07-01,de,1161200
2014-06-01,fr,1148800
2014-01-01,br,1144900
2015-11-01,gb,1138200
2015-11-01,fr,1135400
2015-07-01,br,1115100
2014-05-01,in,1110400
2016-04-01,de,1105200
2014-03-01,fr,1102600
2014-04-01,fr,1091900
2015-04-01,de,1089300
2014-03-01,gb,1084800
2014-12-01,fr,1083600
2016-05-01,br,1080900
2014-07-01,gb,1080000
2015-12-01,br,1075000
2014-06-01,gb,1072200
2014-04-01,gb,1071500
2014-02-01,fr,1060100
2014-11-01,fr,1059900
2015-08-01,de,1045400
2014-07-01,fr,1041500
2015-06-01,de,1039700
2014-05-01,br,1036300
2016-01-01,fr,1034700
2015-09-01,de,1032900
2016-01-01,gb,1025700
2015-05-01,gb,1013700
2014-06-01,br,1007800
2014-10-01,br,1006000
2015-01-01,br,1002600
2015-12-01,ca,999500
2015-08-01,br,997400
2015-07-01,fr,996900
2015-09-01,fr,991800
2016-04-01,gb,988900
2014-09-01,gb,980100
2015-10-01,in,979900
2015-09-01,br,979700
2015-12-01,de,976900
2015-06-01,fr,974100
2014-09-01,fr,970500
2014-04-01,in,970300
2015-06-01,br,969700
2014-01-01,pl,969400
2014-08-01,br,953700
2014-02-01,ua,953700
2014-08-01,au,944200
2015-04-01,fr,934700
2016-02-01,de,934100
2015-03-01,fr,927700
2016-03-01,de,915800
2015-02-01,fr,915100
2015-04-01,br,910900
2015-08-01,fr,895300
2015-09-01,gb,884800
2015-05-01,in,881000
2016-06-01,de,877900
2014-07-01,br,874500
2016-07-01,de,869500
2015-11-01,ca,860100
2015-03-01,br,857800
2015-07-01,gb,848900
2014-06-01,in,839200
2015-10-01,ar,838800
2015-08-01,gb,838300
2015-11-01,in,836700
2016-02-01,gb,831700
2015-04-01,gb,815500
2015-01-01,in,814300
2015-02-01,br,813000
2014-04-01,br,811400
2016-04-01,in,808800
2014-08-01,in,805700
2014-11-01,br,804600
2015-12-01,gb,802500
2016-04-01,fr,799300
2014-12-01,br,795500
2014-07-01,in,795500
2016-03-01,gb,792500
2016-04-01,ar,790000
2014-10-01,in,788800
2016-01-01,in,780800
2015-06-01,gb,779000
2014-10-01,au,778200
2014-05-01,ca,772400
2014-02-01,ca,772100
2016-01-01,ar,768300
2014-05-01,au,767900
2014-07-01,au,767400
2015-10-01,mx,762700
2015-12-01,fr,762000
2016-07-01,gb,760100
2015-04-01,in,756500
2016-08-01,cn,754900
2014-01-01,it,748400
2016-06-01,gb,741500
2015-11-01,ar,722600
2014-09-01,br,720900
2015-01-01,au,716700
2016-02-01,fr,711500
2015-06-01,in,710000
2015-05-01,ar,708200
2015-07-01,in,706900
2014-09-01,au,703900
2016-07-01,in,701800
2014-01-01,se,699300
2015-10-01,au,698800
2016-01-01,mx,685200
2014-02-01,br,681100
2015-08-01,in,680500
2014-08-01,ca,678200
2016-03-01,fr,677300
2016-06-01,in,674000
2014-02-01,pl,671500
2015-01-01,ar,666700
2014-11-01,au,665300
2016-04-01,mx,665200
2014-03-01,br,664400
2014-11-01,in,661100
2014-06-01,ca,661100
2014-05-01,hk,661100
2014-06-01,au,656900
2014-10-01,ca,656400
2016-05-01,de,654500
2014-12-01,in,652700
2016-06-01,ar,644400
2015-07-01,it,636600
2014-02-01,tw,636300
2014-01-01,in,635700
2016-02-01,in,633100
2015-10-01,ca,632500
2016-07-01,ar,630900
2015-12-01,ar,627600
2016-03-01,in,625600
2015-09-01,in,623000
2016-01-01,ca,619900
2014-04-01,au,618400
2015-11-01,mx,616100
2016-03-01,ar,615900
2016-02-01,ar,610100
2015-02-01,in,608000
2014-07-01,ca,606200
2014-09-01,in,605600
2015-12-01,in,601200
2014-03-01,au,600100
2014-01-01,mx,596200
2015-01-01,ca,595500
2014-03-01,ca,595100
2015-09-01,ar,593200
2014-02-01,nl,581700
2014-12-01,au,577700
2015-05-01,au,572400
2015-06-01,ar,571000
2015-03-01,in,568300
2015-01-01,my,567300
2016-07-01,mx,565000
2014-02-01,au,562300
2014-05-01,th,552700
2016-06-01,mx,551800
2015-04-01,ar,551300
2016-05-01,gb,548500
2015-05-01,mx,547500
2014-07-01,co,543700
2016-06-01,fr,541300
2014-10-01,hk,540400
2014-08-01,th,540200
2014-05-01,it,534200
2016-07-01,fr,531100
2015-03-01,ar,530300
2014-11-01,ca,527500
2014-08-01,hk,527100
2014-01-01,au,526400
2014-04-01,ca,524400
2016-02-01,mx,522700
2015-08-01,ar,521300
2015-05-01,ca,520600
2014-01-01,ro,519700
2015-10-01,th,518500
2014-09-01,ca,516200
2015-07-01,mx,514100
2014-10-01,mx,513500
2014-12-01,ar,512400
2014-05-01,mx,507400
2015-10-01,it,505100
2015-01-01,mx,503700
2016-03-01,mx,502200
2016-01-01,au,501800
2016-04-01,ca,500200
2015-03-01,au,499500
2014-08-01,mx,499500
2016-08-01,kr,498900
2014-11-01,ar,498300
2015-12-01,mx,493400
2014-12-01,ca,489900
2015-09-01,mx,488200
2014-05-01,pl,486500
2015-07-01,au,485100
2014-06-01,hk,484900
2014-08-01,fi,484600
2016-04-01,au,484600
2016-05-01,ar,482800
2015-07-01,ar,482600
2014-03-01,hk,480200
2015-05-01,my,479200
2015-02-01,au,477300
2014-08-01,it,474000
2015-08-01,mx,474000
2015-01-01,th,471300
2015-04-01,au,471100
2016-05-01,in,470700
2014-10-01,my,470300
2015-11-01,th,469600
2014-04-01,hk,469600
