2016-07-01,6849,401100
2016-07-01,11556,396500
2016-04-01,25472,393300
2016-02-01,17552,392300
2016-08-01,22927,388300
2016-07-01,4837,387700
2016-07-01,6057,384900
2016-06-01,1241,383900
2016-03-01,1267,379800
2016-03-01,4713,377500
2016-05-01,4837,374100
2016-06-01,25472,372600
2016-03-01,14420,372300
2016-02-01,9146,371900
2016-02-01,31549,371000
2016-03-01,17552,369500
2016-08-01,9121,367500
2016-05-01,7922,366000
2016-08-01,4134,364200
2016-02-01,134419,361500
2016-03-01,23889,360800
2016-02-01,5384,360600
2016-03-01,9506,357600
2016-05-01,6849,355400
2016-03-01,13127,350300
2016-02-01,2609,347300
2016-07-01,7922,345700
2016-04-01,3462,343700
2016-07-01,36947,338900
2016-02-01,3269,335300
2016-04-01,6327,335100
2016-04-01,1241,329700
2016-02-01,17858,329500
2016-07-01,8866,327000
2016-06-01,20115,325700
2016-02-01,38547,325200
2016-01-01,4812,324900
2016-08-01,8048,324100
2016-06-01,3462,319800
2016-02-01,12389,317800
2016-05-01,8866,313700
2016-02-01,13489,313300
2016-05-01,3816,307100
2016-06-01,6327,306600
2016-06-01,17552,306200
2016-05-01,11556,305800
2016-02-01,11830,304900
2016-03-01,9146,304700
2016-04-01,9829,304600
2016-04-01,20115,302300
2016-05-01,6866,301200
2016-03-01,28573,301000
2016-03-01,24560,297000
2016-07-01,3816,291800
2016-03-01,134419,291400
2016-07-01,6866,288800
2016-02-01,23724,281200
2016-03-01,23724,276800
2016-07-01,1241,268000
2016-03-01,5384,265900
2016-02-01,10796,263500
2016-02-01,53006,262400
2016-02-01,9299,262400
2016-05-01,3462,262300
2016-06-01,1267,262100
2016-03-01,2609,261900
2016-02-01,17511,258600
2016-04-01,17552,258600
2016-03-01,3269,258400
2016-04-01,26599,255000
2016-03-01,38547,252100
2016-01-01,4134,250000
2016-02-01,11814,246200
2016-04-01,24863,241600
2016-02-01,8151,241100
2016-04-01,4713,239600
2016-03-01,8167,239300
2016-04-01,1267,239000
2016-03-01,36947,237100
2016-03-01,11830,235900
2016-03-01,17858,235700
2016-05-01,5483,235700
2016-04-01,23889,235600
2016-02-01,7029,235100
2016-06-01,9829,234900
2016-04-01,36947,234200
2016-03-01,31549,232700
2016-02-01,3329,229200
2016-03-01,12389,228900
2016-06-01,4713,228100
2016-04-01,14420,227800
2016-02-01,10036,226000
2016-03-01,4837,224700
2016-02-01,6400,223800
2016-02-01,7992,223000
2016-06-01,2609,220500
2016-05-01,36947,220000
2016-03-01,24863,216800
2016-04-01,13127,216500
2016-06-01,14420,216100
2016-03-01,53006,215800
2016-05-01,25472,213500
2016-02-01,5650,211100
2016-04-01,9506,208500
2016-08-01,18403,207800
2016-02-01,22368,207700
2016-02-01,59715,207600
2016-05-01,1241,206500
2016-07-01,25472,205400
2016-03-01,3329,203900
2016-05-01,17552,203800
2016-04-01,31549,202400
2016-06-01,23724,201600
2016-02-01,3786,200100
2016-03-01,13489,200000
2016-02-01,8167,199600
2016-07-01,17552,199200
2016-07-01,20115,197900
2016-04-01,2609,197300
2016-01-01,9121,197000
2016-04-01,8167,196900
2016-03-01,4565,196800
2016-02-01,13999,196300
2016-04-01,23724,195700
2016-06-01,8167,194700
2016-04-01,134419,194100
2016-03-01,9299,194000
2016-04-01,28573,192600
2016-06-01,9146,192600
2016-07-01,6327,191400
2016-06-01,28573,190300
2016-03-01,11814,188700
2016-02-01,23969,188200
2016-03-01,17511,188200
2016-02-01,9198,188200
2016-03-01,10796,187100
2016-02-01,36947,186900
2016-04-01,9146,185300
2016-02-01,5639,184900
2016-04-01,24560,184800
2016-06-01,24560,184600
2016-06-01,31549,183200
2016-02-01,8585,182100
2016-06-01,23889,181900
2016-02-01,9824,181300
2016-06-01,24863,180700
2016-03-01,8151,179300
2016-03-01,10036,178600
2016-05-01,20115,178300
2016-04-01,3269,176500
2016-05-01,6327,176300
2016-03-01,7029,175800
2016-07-01,3462,174400
2016-02-01,6568,173700
2016-02-01,12880,171500
2016-02-01,9930,171200
2016-07-01,28202,169000
2016-04-01,12389,166900
2016-03-01,26599,166600
2016-06-01,12389,165900
2016-06-01,9506,165800
2016-03-01,59715,164900
2016-08-01,4788,164400
2016-04-01,5384,164300
2016-02-01,11290,164200
2016-07-01,9829,163100
2016-02-01,45899,163100
2016-07-01,1267,162000
2016-03-01,9930,160400
2016-03-01,6400,160200
2016-02-01,4760,159000
2016-04-01,17858,158800
2016-02-01,8926,158700
2016-03-01,7992,157900
2016-05-01,26599,157900
2016-04-01,28202,157700
2016-04-01,11830,157700
2016-02-01,27699,156900
2016-07-01,17622,156300
2016-06-01,3329,156200
2016-02-01,11815,156100
2016-03-01,22368,154900
2016-05-01,1267,154400
2016-06-01,5384,153800
2016-02-01,55430,153400
2016-05-01,9829,152700
2016-02-01,17676,151900
2016-03-01,9198,151200
2016-03-01,3786,150700
2016-02-01,2516,150700
2016-06-01,53006,150000
2016-04-01,10796,150000
2016-06-01,17622,149900
2016-04-01,26615,148400
2016-06-01,10796,148400
2016-03-01,23969,147100
2016-01-01,6057,144100
2016-03-01,5650,143200
2016-04-01,38547,142700
2016-06-01,20001,142300
2016-03-01,13999,141100
2016-06-01,38547,140500
2016-01-01,8048,140200
2016-04-01,53006,139900
2016-06-01,28202,139800
2016-02-01,19108,139500
2016-02-01,28202,139400
2016-02-01,56046,139100
2016-03-01,28202,137900
2016-02-01,42682,137200
2016-04-01,12297,136900
2016-02-01,6697,135000
2016-03-01,6568,134800
2016-05-01,4713,134400
2016-04-01,59715,134000
2016-05-01,13127,133300
2016-03-01,8585,133300
2016-02-01,8997,133000
2016-06-01,13489,132800
2016-07-01,14420,132300
2016-04-01,3329,131800
2016-08-01,18881,130900
2016-07-01,8167,130900
2016-02-01,12768,128600
2016-06-01,3269,128200
2016-06-01,59715,128000
2016-05-01,14420,127300
2016-06-01,14117,126500
2016-03-01,5639,126400
2016-07-01,2609,126200
2016-07-01,9146,125800
2016-03-01,14117,125200
2016-02-01,14117,124800
2016-05-01,2609,124700
2016-07-01,4713,124000
2016-04-01,17622,123800
2016-03-01,9824,123200
2016-03-01,27699,121600
2016-02-01,5617,121400
2016-02-01,31334,121300
2016-07-01,3269,121000
2016-03-01,2516,120700
2016-07-01,23724,119900
2016-03-01,4760,119300
2016-03-01,7738,118700
2016-02-01,12271,118200
2016-04-01,12338,117900
2016-03-01,56046,117800
2016-04-01,13489,117600
2016-06-01,17511,117600
2016-08-01,37705,117300
2016-04-01,8151,117300
2016-06-01,17858,117300
2016-03-01,11815,117200
2016-02-01,17813,117100
2016-02-01,8551,117000
2016-02-01,34533,116700
2016-04-01,7029,116700
2016-07-01,31549,115900
2016-02-01,51604,115400
2016-03-01,45899,115300
2016-06-01,12880,114800
2016-05-01,28573,114800
2016-03-01,17676,114600
2016-04-01,9299,114400
2016-04-01,9930,114400
2016-07-01,23889,114400
2016-05-01,28202,114400
2016-06-01,8151,114300
2016-02-01,48159,114100
2016-07-01,24560,114100
2016-03-01,12880,114000
2016-04-01,4565,113700
2016-02-01,12297,113500
2016-05-01,3269,113500
2016-04-01,20001,113400
2016-06-01,7029,113200
2016-05-01,134419,113100
2016-02-01,1221,113000
2016-05-01,8167,112900
2016-07-01,28573,112800
2016-04-01,17511,112800
2016-07-01,9506,112600
2016-06-01,11814,112500
2016-03-01,55430,112300
2016-04-01,11814,112200
2016-05-01,13489,111100
2016-03-01,42682,110900
2016-02-01,7738,110800
2016-06-01,9299,110700
2016-05-01,23724,110000
2016-06-01,23969,109500
2016-03-01,11290,109000
2016-06-01,11351,109000
2016-02-01,20001,108900
2016-03-01,19108,108500
2016-02-01,701,108400
2016-05-01,24560,108300
2016-03-01,12768,108000
2016-07-01,24863,108000
2016-04-01,10036,107500
2016-08-01,12715,107200
2016-01-01,22927,106800
2016-02-01,4739,106500
2016-04-01,7738,106000
2016-06-01,4565,105900
2016-02-01,9416,105900
2016-02-01,9808,105700
2016-02-01,12083,105600
2016-05-01,9506,105300
2016-06-01,7738,105100
2016-06-01,22368,105000
2016-02-01,7545,104700
2016-06-01,9930,104600
2016-07-01,12389,104600
2016-05-01,9146,104000
2016-05-01,31549,103400
2016-05-01,23889,103000
2016-06-01,10036,102000
2016-04-01,22368,101800
2016-02-01,8402,101200
2016-06-01,9198,101200
2016-03-01,6697,100900
2016-03-01,8997,100600
2016-04-01,3786,100200
2016-06-01,6568,99900
2016-02-01,34748,99500
2016-07-01,4812,99000
2016-03-01,197121,98900
2016-02-01,4837,98700
2016-02-01,2518,98600
2016-06-01,26599,98600
2016-05-01,24863,98600
2016-08-01,7303,98300
2016-04-01,23969,97500
2016-07-01,3329,97300
2016-02-01,55577,97000
2016-07-01,20001,96600
2016-04-01,11351,96400
2016-05-01,17622,96400
2016-04-01,6400,95700
2016-04-01,4808,95300
2016-04-01,14117,95100
2016-06-01,9824,95100
2016-05-01,12389,95000
2016-04-01,9198,94800
2016-07-01,10796,94700
2016-06-01,5483,94600
2016-04-01,7992,94600
2016-08-01,6849,94500
2016-02-01,41682,93900
2016-02-01,26599,93800
2016-02-01,197121,93500
2016-06-01,12297,93000
2016-03-01,5617,93000
2016-05-01,3329,92800
2016-06-01,11427,92700
2016-02-01,56420,92600
2016-03-01,9808,92500
2016-02-01,6147,92400
2016-03-01,48159,92200
2016-07-01,38547,91500
2016-06-01,134419,91300
2016-01-01,18403,91100
2016-05-01,26615,90700
2016-03-01,34533,90400
2016-07-01,53006,89600
2016-02-01,52207,89400
2016-02-01,41754,89400
2016-03-01,51604,89200
2016-02-01,9924,89100
2016-05-01,53006,88700
2016-08-01,8866,88600
2016-06-01,6400,88300
2016-03-01,8551,88200
2016-02-01,57378,88100
2016-01-01,4788,88100
2016-05-01,5384,88000
2016-01-01,19429,87800
2016-02-01,6848,87800
2016-07-01,14117,87500
2016-06-01,17676,87400
2016-02-01,27953,87300
2016-06-01,13127,87200
2016-05-01,17858,87000
2016-02-01,39435,87000
2016-04-01,17676,86700
2016-07-01,5384,86600
2016-02-01,41164,86200
2016-08-01,4837,86000
2016-05-01,8452,85800
2016-06-01,42682,85800
2016-03-01,701,85700
2016-03-01,1221,85700
2016-02-01,2527,85200
2016-04-01,13999,85100
2016-04-01,6568,85100
2016-03-01,9416,84900
2016-06-01,197121,84800
2016-03-01,26615,84500
2016-04-01,8585,84400
2016-03-01,12083,84400
2016-04-01,4760,84000
2016-06-01,8585,84000
2016-07-01,13489,83700
2016-03-01,55577,83500
2016-02-01,812,83500
2016-04-01,9824,82800
2016-08-01,36947,82700
2016-02-01,9394,82400
2016-04-01,11815,82100
2016-03-01,12271,81700
2016-04-01,11426,81500
2016-02-01,4780,81400
2016-02-01,50498,80400
2016-01-01,28202,80100
2016-06-01,7992,80000
2016-05-01,59715,80000
2016-03-01,27953,80000
2016-06-01,12768,79900
2016-06-01,4760,79700
2016-02-01,41668,79500
2016-02-01,48945,79500
2016-02-01,9387,79000
2016-05-01,38547,78700
2016-03-01,17813,78300
2016-02-01,51570,78200
2016-02-01,43754,78100
2016-06-01,3786,78000
2016-06-01,48159,77900
2016-04-01,56046,77700
2016-02-01,3352,77700
2016-04-01,12880,77500
2016-07-01,59715,77300
2016-07-01,9930,77100
2016-07-01,7029,76800
2016-03-01,8402,76800
2016-08-01,11556,76800
2016-03-01,20001,76200
2016-07-01,17511,76000
2016-02-01,,76000
2016-03-01,31334,75400
2016-02-01,13977,75300
2016-06-01,13999,75200
2016-07-01,9299,74800
2016-03-01,41682,74600
2016-02-01,2510,74200
2016-03-01,52207,74200
2016-02-01,11081,73600
2016-04-01,5639,73400
2016-07-01,23969,72800
2016-07-01,12880,72600
2016-07-01,8151,72600
2016-07-01,11351,72300
2016-02-01,7679,72200
2016-03-01,4739,71700
2016-03-01,39435,71700
2016-05-01,17511,71700
2016-02-01,12150,71600
2016-08-01,3816,71500
2016-02-01,42116,71500
2016-05-01,8151,71400
2016-03-01,41754,71400
2016-04-01,45899,71100
2016-07-01,4565,71100
2016-02-01,133481,71000
2016-04-01,27699,70800
2016-02-01,11427,70800
2016-03-01,2518,70200
2016-06-01,5650,70200
2016-06-01,11426,69900
2016-07-01,12297,69500
2016-02-01,50543,69500
2016-03-01,12297,69300
2016-02-01,11351,68900
2016-02-01,21826,68600
2016-07-01,12338,68600
2016-05-01,9299,68500
2016-07-01,7738,68500
2016-05-01,10036,68400
2016-06-01,27953,68300
2016-05-01,7029,68200
2016-04-01,55430,68200
2016-07-01,11814,68100
2016-05-01,4565,67600
2016-04-01,17816,67600
2016-03-01,41668,67500
2016-02-01,25620,67200
2016-06-01,5639,67100
2016-03-01,4780,67100
2016-04-01,11290,66900
2016-06-01,45899,66700
2016-04-01,12768,66700
2016-04-01,42682,66600
2016-04-01,5650,66500
2016-04-01,11427,66500
2016-07-01,9198,66400
2016-03-01,51570,66400
2016-02-01,6648,66200
2016-03-01,56420,66200
2016-03-01,6147,66200
2016-05-01,10796,66100
2016-03-01,50498,66000
2016-06-01,8402,65900
2016-05-01,34119,65900
2016-03-01,9387,65700
2016-03-01,57378,65700
2016-02-01,42003,65500
2016-06-01,27699,65300
2016-05-01,14117,65000
2016-05-01,12880,65000
2016-05-01,9930,64700
2016-05-01,11814,64500
2016-06-01,12338,64300
2016-05-01,7738,64200
2016-04-01,19108,64200
2016-04-01,8997,64100
2016-07-01,22368,64000
2016-02-01,11426,64000
2016-04-01,8452,63900
2016-01-01,37705,63800
2016-03-01,2527,63800
2016-02-01,9617,63700
2016-08-01,4766,63700
2016-02-01,5466,63600
2016-05-01,3786,63200
2016-05-01,9198,62700
2016-03-01,7545,62400
2016-02-01,29695,62300
2016-06-01,2516,62200
2016-01-01,7922,62100
2016-05-01,23969,61900
2016-03-01,41164,61900
2016-03-01,50543,61900
2016-05-01,22368,61700
2016-07-01,9824,61700
2016-03-01,9394,61500
2016-02-01,51819,61300
2016-06-01,51604,61000
2016-02-01,50544,60900
2016-07-01,17676,60900
2016-04-01,48159,60800
2016-06-01,20928,60400
2016-02-01,37492,60400
2016-04-01,2516,60300
2016-02-01,3320,60000
2016-02-01,12338,59900
2016-05-01,20001,59900
2016-06-01,3651,59900
2016-06-01,11290,59900
2016-08-01,6866,59800
2016-06-01,19108,59800
2016-02-01,50542,59600
2016-06-01,8997,59500
2016-03-01,5466,59500
2016-08-01,1241,59200
2016-04-01,9808,59100
2016-02-01,9116,59000
2016-03-01,812,58900
2016-01-01,18881,58800
2016-02-01,11139,58800
2016-07-01,17858,58700
2016-01-01,7303,58400
2016-02-01,4804,58300
2016-06-01,4808,58300
2016-04-01,8551,58200
2016-03-01,3352,57900
2016-05-01,6400,57900
2016-05-01,12297,57800
2016-07-01,10036,57000
2016-04-01,6697,57000
2016-07-01,6400,56900
2016-06-01,55430,56800
2016-03-01,9924,56800
2016-04-01,5617,56700
2016-07-01,6568,56600
2016-03-01,2510,56600
2016-07-01,5483,56600
2016-06-01,1221,56500
2016-02-01,9790,56400
2016-03-01,133481,56300
2016-07-01,11427,56200
2016-03-01,11081,55900
2016-02-01,41843,55800
2016-06-01,5617,55700
2016-02-01,42610,55500
2016-02-01,50512,55300
2016-03-01,11427,55200
2016-05-01,6568,55000
2016-02-01,33588,54800
2016-05-01,4808,54800
2016-04-01,34533,54500
2016-02-01,9943,54500
2016-06-01,26615,54400
2016-01-01,4766,54400
2016-07-01,42682,54300
2016-07-01,48159,54300
2016-04-01,55577,54200
2016-01-01,6849,54000
2016-04-01,51604,53900
2016-04-01,8402,53700
2016-03-01,12150,53600
2016-04-01,701,53500
2016-02-01,39939,53400
2016-06-01,34533,53200
2016-06-01,41682,53200
2016-03-01,25620,52900
2016-06-01,8551,52800
2016-02-01,17974,52700
2016-03-01,43754,52500
2016-03-01,42116,52400
2016-07-01,17813,52000
2016-05-01,9824,51800
2016-03-01,6648,51600
2016-04-01,52207,51400
2016-04-01,27953,51300
2016-02-01,56330,51300
2016-05-01,7992,51300
2016-02-01,44581,51100
2016-05-01,17676,50900
2016-03-01,51819,50700
2016-02-01,18182,50500
2016-03-01,34748,50500
2016-02-01,43478,50400
2016-06-01,56046,50400
2016-02-01,12430,50200
2016-06-01,9416,50000
2016-02-01,17839,49900
2016-03-01,50542,49900
2016-06-01,57378,49800
2016-03-01,43478,49700
2016-03-01,7679,49700
2016-04-01,9416,49600
2016-05-01,48159,49600
2016-02-01,29518,49600
2016-05-01,11815,49500
2016-03-01,9790,49400
2016-07-01,7992,49300
2016-04-01,4739,49300
2016-06-01,701,49200
2016-02-01,12741,49100
2016-02-01,10091,49100
2016-07-01,12768,49000
2016-02-01,25229,49000
2016-03-01,39939,49000
2016-03-01,11351,49000
2016-02-01,15895,48800
2016-04-01,2518,48800
2016-03-01,41843,48600
2016-04-01,12271,48600
2016-06-01,52207,48600
2016-02-01,22047,48600
2016-07-01,13999,48500
2016-02-01,9737,48500
2016-06-01,12083,48400
2016-05-01,42682,48400
2016-02-01,45758,48300
2016-04-01,1221,48300
2016-01-01,3816,48300
2016-02-01,25405,48200
2016-05-01,8585,48200
2016-02-01,51645,47900
2016-08-01,17552,47900
2016-06-01,9808,47800
2016-03-01,4847,47700
2016-03-01,9617,47700
2016-04-01,39435,47700
2016-06-01,4739,47600
2016-03-01,21826,47500
2016-01-01,12715,47400
2016-04-01,41754,47400
2016-05-01,4760,47400
2016-03-01,42003,47200
2016-03-01,11426,47100
2016-02-01,17506,47100
2016-07-01,4808,47000
2016-06-01,39435,46900
2016-03-01,50544,46900
2016-07-01,4760,46800
2016-02-01,41661,46600
2016-03-01,45595,46600
2016-06-01,42003,46400
2016-06-01,41754,46400
2016-03-01,3320,46400
2016-04-01,41682,46300
2016-06-01,50543,46300
2016-03-01,9943,46200
2016-04-01,12083,46200
2016-04-01,57378,46000
2016-03-01,11139,46000
2016-07-01,8585,46000
2016-06-01,50498,45200
2016-03-01,29695,45000
2016-02-01,12301,45000
2016-05-01,5639,44900
2016-07-01,26599,44900
2016-06-01,2518,44800
2016-02-01,49048,44700
2016-02-01,39028,44600
2016-04-01,9924,44400
2016-02-01,18566,44400
2016-02-01,577,44400
2016-01-01,6866,44300
2016-05-01,12768,44300
2016-01-01,31477,44300
2016-02-01,23184,44200
2016-05-01,45899,44200
2016-06-01,56420,44100
2016-03-01,37492,44100
2016-05-01,11351,44100
2016-04-01,17813,44000
2016-07-01,3651,43900
2016-07-01,5639,43800
2016-02-01,27775,43800
2016-02-01,41727,43700
2016-04-01,41668,43700
2016-03-01,50512,43500
2016-02-01,4847,43500
2016-03-01,9116,43400
2016-02-01,57026,43200
2016-02-01,31477,43100
2016-05-01,11426,42900
2016-04-01,50498,42900
2016-08-01,20115,42900
2016-04-01,6147,42700
2016-05-01,13999,42600
2016-03-01,42610,42600
2016-06-01,12271,42600
2016-03-01,41661,42400
2016-02-01,12946,42100
2016-02-01,30722,42000
2016-03-01,51645,42000
2016-06-01,19429,42000
2016-08-01,3462,41900
2016-02-01,38841,41900
2016-02-01,57044,41900
2016-04-01,56420,41800
2016-08-01,17622,41800
2016-03-01,4808,41500
2016-06-01,9387,41500
2016-07-01,2516,41300
2016-02-01,6181,41300
2016-02-01,4565,41300
2016-03-01,12338,41200
2016-05-01,5650,41000
2016-08-01,6327,40900
2016-06-01,11830,40900
2016-02-01,3216,40900
2016-03-01,13977,40900
2016-02-01,26615,40800
2016-08-01,25472,40700
2016-04-01,9387,40700
2016-05-01,8402,40700
2016-02-01,5056,40700
2016-06-01,41668,40600
2016-07-01,5650,40600
2016-03-01,17839,40600
2016-07-01,27699,40600
2016-06-01,31334,40500
2016-03-01,41727,40500
2016-07-01,11426,40400
2016-06-01,6147,40400
2016-01-01,25472,40300
2016-06-01,25620,40200
2016-02-01,9304,40100
2016-02-01,9946,40000
2016-02-01,14615,40000
2016-06-01,12150,39900
2016-05-01,197121,39800
2016-07-01,27953,39700
2016-04-01,42003,39600
2016-03-01,45758,39400
2016-03-01,25405,39300
2016-03-01,17974,39300
2016-02-01,34590,39100
2016-06-01,5466,38900
2016-02-01,3215,38900
2016-02-01,60339,38800
2016-02-01,51074,38600
2016-05-01,51604,38500
2016-07-01,51604,38400
2016-05-01,27699,38400
2016-02-01,8386,38300
2016-07-01,45899,38300
2016-03-01,5056,38100
2016-07-01,11290,38100
2016-02-01,12261,38100
2016-08-01,1267,37900
2016-02-01,58085,37800
2016-06-01,9924,37800
2016-06-01,4780,37800
2016-02-01,3999,37700
2016-04-01,3352,37700
2016-01-01,8866,37600
2016-03-01,57026,37300
2016-07-01,3786,37200
2016-04-01,31334,37200
2016-02-01,14522,37100
2016-08-01,9829,37000
2016-03-01,10091,37000
2016-03-01,39028,36900
2016-04-01,50543,36900
2016-02-01,18809,36900
2016-03-01,56330,36900
2016-02-01,3292,36800
2016-06-01,6697,36700
2016-03-01,29518,36600
2016-03-01,18182,36500
2016-07-01,20928,36500
2016-06-01,50542,36400
2016-03-01,49048,36400
2016-04-01,4780,36400
2016-04-01,7545,36300
2016-05-01,2516,36200
2016-06-01,9617,36100
2016-02-01,3737,36100
2016-04-01,12150,36100
2016-03-01,4804,36000
2016-02-01,18049,36000
2016-02-01,29314,36000
2016-05-01,8997,35900
2016-07-01,8402,35900
2016-02-01,45595,35900
2016-03-01,9304,35800
2016-06-01,3352,35800
2016-05-01,56046,35800
2016-04-01,9394,35700
2016-07-01,57378,35700
2016-04-01,25620,35700
2016-03-01,3292,35600
2016-05-01,5617,35600
2016-02-01,4181,35500
2016-02-01,27839,35400
2016-02-01,9976,35400
2016-04-01,2527,35400
2016-03-01,44581,35400
2016-07-01,5617,35200
2016-03-01,9737,35200
2016-05-01,34533,35200
2016-07-01,52207,35200
2016-03-01,,35100
2016-03-01,23184,35000
2016-04-01,43754,35000
2016-05-01,19108,35000
2016-03-01,12946,35000
2016-07-01,8997,34800
2016-03-01,12430,34800
2016-03-01,2116,34800
2016-07-01,19108,34500
2016-03-01,34590,34500
2016-03-01,17816,34500
2016-06-01,17816,34400
2016-06-01,2527,34400
2016-04-01,7679,34300
2016-04-01,812,34300
2016-03-01,22047,34300
2016-05-01,11290,34200
2016-04-01,133481,34200
2016-06-01,51819,34200
2016-02-01,10010,34000
2016-05-01,263110,33900
2016-02-01,13188,33800
2016-03-01,12301,33700
2016-02-01,21412,33700
2016-08-01,6057,33700
2016-04-01,11081,33600
2016-06-01,17813,33500
2016-05-01,8551,33400
2016-08-01,28202,33400
2016-01-01,11556,33400
2016-03-01,12741,33300
2016-03-01,25229,33200
2016-07-01,41754,33000
2016-04-01,51819,33000
2016-02-01,3301,33000
2016-06-01,51570,33000
2016-07-01,197121,33000
2016-02-01,2116,32900
2016-02-01,7794,32900
2016-04-01,33363,32900
2016-04-01,2510,32900
2016-03-01,18566,32800
2016-05-01,52207,32700
2016-02-01,39501,32700
2016-02-01,28812,32500
2016-06-01,812,32500
2016-05-01,41754,32400
2016-05-01,55430,32400
2016-04-01,5466,32300
2016-03-01,27775,32200
2016-06-01,9394,32200
2016-01-01,5483,32200
2016-07-01,56046,32200
2016-07-01,39435,32100
2016-04-01,50542,32100
2016-07-01,31334,32100
2016-02-01,51035,32100
2016-04-01,9617,32100
2016-06-01,11081,32000
2016-06-01,7679,32000
2016-04-01,51570,31900
2016-06-01,13977,31900
2016-02-01,8359,31800
2016-06-01,43478,31800
2016-02-01,9365,31600
2016-03-01,57044,31600
2016-02-01,20257,31500
2016-07-01,1221,31500
2016-06-01,11139,31500
2016-05-01,27953,31500
2016-07-01,9808,31400
2016-02-01,10013,31300
2016-04-01,42116,31200
2016-06-01,11815,31100
2016-07-01,41682,31100
2016-07-01,50498,31000
2016-07-01,12083,31000
2016-05-01,1221,31000
2016-05-01,3651,31000
2016-07-01,34533,31000
2016-02-01,8163,30900
2016-03-01,27839,30800
2016-05-01,9808,30800
2016-06-01,9790,30700
2016-07-01,8551,30700
2016-08-01,24863,30700
2016-06-01,6648,30700
2016-02-01,59713,30700
2016-02-01,38285,30700
2016-04-01,197121,30600
2016-07-01,12271,30600
2016-05-01,20928,30500
2016-04-01,6648,30500
2016-04-01,21826,30500
2016-07-01,701,30500
2016-02-01,28114,30400
2016-03-01,6181,30100
2016-03-01,3215,30100
2016-03-01,51074,30000
2016-02-01,2119,30000
2016-01-01,6327,30000
2016-07-01,9416,30000
2016-02-01,28051,29900
