2014,24560,1220890
2015,36352,1214310
2016,9394,1212710
2016,4808,1204980
2016,54290,1200670
2016,30722,1200560
2014,36947,1184890
2015,23969,1184800
2016,,1150070
2016,8560,1146340
2016,6057,1143830
2016,45758,1142480
2014,3352,1133630
2016,17917,1126890
2016,15962,1124760
2014,9829,1117680
2015,32613,1099850
2016,8926,1095190
2015,13036,1090230
2014,1267,1075440
2014,6697,1070540
2015,13127,1065880
2015,15975,1065380
2015,8167,1049240
2014,,1046510
2015,25847,1030720
2016,3320,1017870
2016,51074,1015760
2015,10299,1006040
2016,4713,1002510
2016,12978,1001170
2014,19429,997780
2014,4812,992210
2014,3269,990530
2016,9318,990320
2014,4766,989740
2016,3215,989620
2014,9198,977090
2016,13127,976170
2015,20773,972910
2015,8708,967970
2016,9269,963050
2015,40244,961870
2015,27695,957870
2015,33182,950150
2015,13768,942370
2016,12741,942100
2015,13999,928960
2015,6983,923400
2015,58085,921910
2015,2609,913820
2015,23752,909250
2015,7738,906070
2015,8997,902460
2015,28812,891140
2015,9329,884050
2016,36444,882010
2015,24835,878570
2015,4847,877010
2016,7922,865170
2016,56041,843740
2016,18403,839240
2015,34594,837550
2015,7029,836460
2016,2609,821260
2015,54489,809480
2016,13285,805840
2016,15975,799740
2016,3257,798720
2015,27668,796230
2016,14754,787520
2016,19551,787220
2015,4812,778390
2016,36024,766400
2016,13036,765520
2016,20773,762260
2016,32613,762100
2016,40244,760070
2014,7922,758210
2016,12297,734950
2016,25847,732470
2015,19066,732140
2015,51074,729750
2016,33182,724140
2016,10299,723360
2015,36992,716190
2014,17552,702660
2015,36024,702510
2015,8612,701640
2014,17813,701130
2015,17816,700240
2016,23752,699150
2015,55577,695520
2015,52449,688050
2015,1221,686730
2015,60781,686690
2015,27866,685020
2016,34594,684400
2016,137,681110
2015,45629,676560
2015,29182,667880
2016,8167,660630
2016,26615,659730
2016,28812,649580
2015,12083,649070
2015,27699,645840
2015,56046,641600
2014,6147,626500
2016,27695,626000
2015,42003,621830
2016,8997,617560
2015,19551,614070
2016,13768,609620
2015,34296,607030
2016,54489,601910
2015,34170,601230
2016,8100,600820
2014,7303,600240
2015,14420,594830
2015,9050,594770
2014,45758,593570
2015,26615,593120
2015,4739,586260
2014,9050,583010
2016,4812,580030
2015,31815,577800
2016,19066,577340
2016,24835,572810
2016,45595,569150
2016,29182,568850
2016,45629,567760
2015,8972,567420
2015,42708,558020
2016,8708,556930
2015,25405,556530
2015,6830,556350
2016,8612,553580
2015,7545,545400
2015,174,542760
2016,60781,541420
2016,3352,540480
2015,3352,533620
2015,9105,531470
2015,8100,531070
2016,4847,527410
2015,9737,525340
2015,16135,523050
2015,56041,517690
2015,20860,515970
2014,9299,514850
2015,13213,514640
2016,36992,510760
2015,2379,508160
2016,1221,507910
2016,7029,500860
2015,22561,496410
2014,701,495260
2016,55577,489080
2014,3215,488170
2015,20940,486160
2016,56046,482790
2014,7418,479410
2015,20738,478310
2014,9737,476200
2014,5610,474310
2015,17430,470990
2016,59587,470000
2014,18881,466540
2014,12880,462120
2015,30496,461560
2015,12876,461360
2016,55293,459390
2015,21003,457610
2014,7552,456880
2015,18978,456530
2016,13999,456370
2015,30693,455840
2015,59587,454860
2016,55286,454090
2015,24445,453950
2016,42003,451100
2014,46606,450850
2015,35041,450350
2014,5650,450280
2016,6713,450220
2014,8866,450080
2016,20940,449940
2016,174,449260
2016,4739,443920
2015,6147,438900
2016,8972,436790
2016,17816,436070
2016,7545,434600
2016,14420,434510
2015,63410,428500
2016,16135,426740
2016,24444,426530
2015,6389,426280
2015,2856,425970
2016,27699,425910
2015,34984,424480
2015,12301,423700
2016,30873,422600
2015,17762,422050
2015,55293,421430
2015,17623,420530
2016,34296,416490
2015,32748,415710
2016,13213,414310
2015,9125,410290
2014,36351,409980
2016,42708,409090
2014,209,408970
2015,10036,408090
2016,39308,405820
2016,9050,405010
2016,25124,404290
2014,13489,403670
2015,2516,402020
2015,51407,400040
2016,20860,398180
2015,54614,393920
2015,29550,392630
2016,34170,392020
2016,6830,391950
2016,12876,391800
2015,4780,389460
2015,6713,387500
2016,25405,384640
2015,51747,383170
2014,8400,379900
2015,17964,378780
2015,23352,376460
2015,28202,374800
2015,17858,373250
2015,8376,369830
2015,8359,368910
2014,14754,368690
2015,3303,368170
2016,46573,364190
2016,30496,363800
2015,29049,363450
2016,3816,363020
2016,8386,360590
2015,16509,359670
2016,24445,356320
2015,45595,355330
2016,35819,354530
2015,55286,354200
2015,34788,352510
2015,4538,351260
2016,28202,350490
2015,20454,349300
2014,4788,347080
2016,30693,346410
2015,19318,346220
2014,6400,344040
2016,63410,342860
2015,33494,342850
2015,12912,342350
2015,21479,341150
2016,16509,341060
2015,12008,341050
2015,2527,340600
2015,3257,340570
2014,6849,340180
2015,197695,339090
2014,48159,337390
2016,32748,337270
2015,6332,335940
2014,16276,335640
2016,20738,334400
2015,20771,334390
2016,9105,333750
2015,17676,329050
2015,22689,326500
2016,31815,326370
2015,25124,325670
2016,6147,323190
2015,13091,323120
2016,17762,322930
2015,15003,322480
2015,39308,322200
2016,15003,321980
2015,42610,321480
2014,9105,321100
2016,51407,320050
2014,12389,317820
2015,6703,316660
2016,2856,314410
2016,4538,314390
2016,9329,313940
2015,46475,313710
2015,8386,312810
2014,45629,311870
2015,4230,311550
2015,13335,310190
2015,42910,309700
2016,2516,308440
2016,34788,308410
2016,394844,308090
2016,22561,306830
2016,6983,302600
2015,5588,302470
2015,20473,301860
2015,29017,300970
2015,20857,298510
2015,24444,297950
2015,2119,296490
2015,22368,293990
2016,34984,293760
2015,2514,293660
2016,197695,292960
2015,32097,291160
2016,54614,290910
2015,132199,290780
2015,32392,290780
2016,40676,289200
2015,6730,288640
2014,7018,288420
2015,131090,288090
2015,3786,287680
2015,18566,287600
2016,20857,287300
2016,5384,286810
2015,8001,286780
2015,4760,284730
2016,6389,284600
2016,19318,284240
2016,51747,283900
2016,12301,282910
2015,40676,282020
2016,49100,281850
2016,29550,281330
2015,15723,279240
2015,45609,278980
2015,6939,278190
2016,22611,278110
2015,3904,275400
2016,35041,274580
2015,10429,274440
2015,1547,274250
2014,6855,273980
2015,27839,273020
2016,12008,272360
2015,4323,272130
2015,6855,271310
2015,8968,270890
2015,11814,270630
2015,22773,269710
2016,20473,267540
2015,38370,266710
2016,13091,266670
2016,5588,264770
2014,7738,263370
2015,2828,263020
2015,15557,261790
2016,33494,260760
2014,24863,260560
2016,21003,260430
2016,28118,260160
2016,20454,258520
2014,17964,258480
2014,29256,257610
2016,4780,257550
2016,3303,256560
2015,10474,254490
2015,29802,254490
2015,46562,253640
2015,11556,253300
2014,9269,253250
2015,1136,251750
2016,17676,250890
2016,15723,250880
2015,58224,249240
2016,2527,248840
2016,22927,248810
2015,62703,248600
2016,4760,248510
2015,9116,248140
2016,18978,247830
2016,17430,247770
2015,51440,247720
2015,14992,247290
2014,8926,246650
2016,10036,246600
2015,37671,246370
2015,31034,245910
2016,9125,245800
2015,3329,243030
2015,22822,242820
2014,12297,240870
2015,3209,240760
2015,3356,240410
2014,32244,238780
2015,6724,237860
2015,22611,236360
2016,21859,234510
2016,21479,234500
2016,8048,234260
2016,8376,233920
2015,8473,233500
2015,11274,233400
2016,46475,232970
2015,31400,232640
2015,31115,232600
2016,2379,232050
2014,12741,231440
2015,5483,231220
2016,8359,230650
2016,23352,230020
2016,49103,229810
2015,51559,229500
2015,39232,228910
2015,54945,228510
2015,44957,228490
2015,30475,228290
2014,2554,228050
2015,25653,226140
2015,12714,225590
2015,20248,225580
2015,38623,225550
2016,20771,224730
2015,25515,224450
2016,13335,224390
2014,30722,223950
2014,20013,223640
2016,58224,222190
2015,15500,221820
2015,31103,221040
2015,9498,220830
2015,8048,220650
2015,17803,220540
2016,12912,220230
2015,9924,219130
2015,6799,217900
2016,29017,217870
2014,4808,217490
2016,42910,217480
2015,3842,217440
2015,3216,217290
2015,11830,217110
2015,5432,217110
2015,35470,217020
2016,46562,216630
2016,6703,216620
2014,9394,216280
2015,12390,216230
2015,10316,216050
2016,32097,215690
2016,197328,215320
2015,134419,215030
2015,22612,214880
2015,35818,214500
2014,6057,214430
2015,49100,214280
2015,33070,213330
2016,1547,212740
2016,65021,211870
2015,37705,211840
2015,39280,211750
2016,22368,210880
2014,24940,210380
2016,56402,210340
2016,51167,210090
2016,2514,209510
2016,4230,208820
2015,65021,207540
2016,131090,207420
2015,6568,207370
2015,21050,206770
2016,51559,205570
2015,11042,204340
2016,36925,204030
2015,4725,203990
2016,32392,202670
2015,1267,202480
2014,3320,202010
2016,43260,201280
2015,1659,201160
2015,8346,201080
2016,10429,200780
2015,52393,200760
2016,27839,200520
2015,24961,200510
2015,51167,200190
2015,7602,200070
2015,16637,199130
2015,43260,198690
2016,39280,198130
2014,9146,198010
2015,6697,197960
2016,4323,197860
2016,31400,195830
2015,23650,195430
2015,42362,195150
2015,4804,195120
2016,17964,194310
2015,34400,194050
2015,50673,193020
2014,28812,192870
2015,24309,192860
2016,6939,192800
2015,29854,192540
2016,11814,191450
2015,12260,191450
2014,25472,191400
2016,21724,191400
2015,17506,190740
2016,48944,190650
2016,24961,190600
2015,26727,190180
2014,24835,189010
2016,18566,188960
2016,42610,188730
2016,56687,188470
2015,55803,188340
2016,11274,188300
2014,4713,188230
2016,10474,187310
2015,15244,187190
2016,22773,186830
2015,52145,186500
2015,1241,186100
2015,30873,185960
2015,20115,185800
2014,32475,185570
2015,42926,185520
2016,3842,185230
2015,5410,185220
2015,3301,185080
2015,4694,184970
2016,31034,184400
2016,35818,184290
2016,9116,183910
2016,17858,183750
2015,22878,183410
2014,55430,182790
2014,12874,182670
2015,40034,182590
2015,25229,182310
2015,6181,181100
2016,3786,180050
2016,6724,179840
2014,31549,179200
2016,3356,179070
2015,6739,178930
2014,9329,178610
2015,36925,178430
2015,30083,178370
2016,15557,178150
2016,8001,178130
2016,45609,177670
2016,2828,177600
2015,37963,177510
2016,30475,177220
2015,2914,176780
2016,38197,176390
2015,27831,176260
2015,48944,175850
2015,49103,175710
2016,37671,175440
2016,39501,175290
2014,8560,174690
2015,131178,174330
2014,43754,173000
2016,22612,172840
2015,47262,172840
2016,15500,172330
2016,42926,171930
2016,34918,171920
2016,6730,171790
2015,10796,171350
2015,393406,170480
2016,18881,169930
2015,10481,169810
2015,12586,169790
2016,12714,169320
2016,40034,169270
2015,12946,169210
2015,18207,168660
2016,31103,168400
2015,21769,167870
2016,10316,167790
2014,16322,167600
2015,14618,167230
2014,25144,167000
2015,23889,166090
2015,7393,165780
2016,50673,163280
2016,3216,162620
2015,8881,162280
2015,25096,162160
2014,13036,162120
2016,6332,162110
2016,6568,161190
2015,11139,161150
2015,21487,160570
2016,44957,160490
2015,25459,160040
2015,197328,160030
2015,25019,159960
2015,46844,159790
2016,51440,159630
2015,12576,159120
2015,18182,158400
2016,2119,158260
2016,9924,158210
2014,36444,158060
2015,2518,157930
2015,48431,157720
2016,3209,157570
2014,12301,157380
2015,3741,157380
2016,8346,156940
2014,36992,156560
2014,6830,156460
2016,31094,156230
2016,17506,155810
2015,38197,155690
2015,3292,155640
2016,134419,155520
2016,5483,155350
2015,4565,154890
2016,200081,154630
2014,26496,154200
2014,26599,154120
2016,29049,154050
2016,35470,153690
2016,7602,153630
2016,12322,153410
2016,14618,153280
2015,17488,153280
2015,22653,153270
2016,55803,153210
2015,39397,152900
2014,5384,152840
2015,63949,152580
2016,33070,152460
2015,6128,152430
2016,4804,152270
2015,8426,150930
2016,42362,150740
2015,17621,150360
2016,61036,149800
2015,46573,149770
2015,2497,149610
2016,4725,149460
2016,52145,148930
2016,6697,148730
2016,11556,148650
2016,1659,148600
2016,393406,148490
2015,3595,148090
2015,28840,147900
2016,7506,147740
2014,6983,147590
2015,28573,147580
2015,42831,146940
2015,11994,146930
2016,17803,146630
2014,28787,146410
2016,37705,146110
2015,17054,146110
2016,9498,146040
2015,11215,145890
2015,28885,145730
2016,63949,145650
2016,11042,145030
2015,23563,144850
2015,53723,144700
2016,22653,144690
2015,8163,144500
2016,1136,142900
2015,21724,142750
2015,33387,142710
2015,2108,142420
2015,16735,142350
2016,132199,142260
2016,12975,142230
2015,60496,142200
2015,41989,142120
2015,17222,141970
2015,10929,141650
2016,262279,141460
2015,9143,141270
2015,35662,141270
2015,37457,141250
2015,12810,141210
2016,29854,140750
2016,20248,140530
2015,27589,140310
2016,200719,139780
2015,18068,139770
2015,16333,139710
2014,8167,139410
2016,54945,139120
2015,53755,138750
2016,25229,137900
2016,39232,137470
2015,200130,137470
2015,31042,137450
2016,11139,137400
2016,21840,137380
2016,26658,137380
2016,14992,137230
2015,56040,136520
2015,11398,136520
2015,8402,136040
2015,35916,136000
2015,18229,135440
2016,5432,135360
2014,10299,135220
2016,1241,135200
2015,21840,134980
2015,45194,134820
2016,47262,134670
2015,50274,134450
2014,2379,133980
2014,14420,133960
2015,3243,133830
2016,12586,133680
2015,6714,133040
2016,28719,132890
2015,2519,132850
2016,2914,132330
2015,61036,132110
2015,37492,131930
2016,3741,131870
2016,37611,131790
2015,20875,131630
2015,30217,131590
2016,4694,131400
2016,12390,131170
2016,13886,131160
2015,5639,130810
2016,20115,130520
2015,47659,130510
2015,54600,130480
2015,17622,130470
2015,30266,130420
2015,28649,130250
2015,42730,130230
2016,42831,130190
2016,30083,130020
2016,8473,130020
2015,43234,129900
2014,32613,129860
2015,9919,129780
2016,37963,129700
2014,54290,129360
2016,17488,129360
2014,8997,128980
2015,5578,128930
2016,7393,128840
2016,48309,128780
2016,54641,128750
2016,6799,128520
2015,54641,128430
2015,26608,127920
2014,43234,127830
2015,46506,127520
2014,27695,127380
2015,29456,127260
2016,57682,127170
2015,34619,127150
2015,3223,126940
2016,18068,126880
2015,6327,126860
2015,24400,126840
2014,8612,126340
2015,34918,125990
2016,8075,125970
2016,15244,125960
2015,262279,125910
2015,39369,125810
2015,394695,125570
2015,45528,125570
2016,39397,125410
2016,4565,124840
2016,25653,124470
2015,2510,124400
2016,394695,124120
2016,18207,123930
2014,13977,123850
2016,25459,123610
2016,44050,123540
2015,26094,123500
2014,34594,122990
2016,22878,122890
2014,7029,122760
2015,10843,122680
2016,27831,122280
2015,1759,122030
2015,22905,121890
2015,41997,121880
2014,23752,121820
2016,8426,121560
2015,34876,121370
2015,198068,121310
2015,11664,121260
2015,7679,121140
2016,25096,120980
2016,131178,120960
2015,198414,120460
2015,9416,120390
2016,28649,120300
2015,43391,120300
2015,10269,120230
2015,15830,120210
2015,25761,120000
2015,8551,119820
2015,9246,119790
2016,43234,119770
2016,55303,119750
2015,3549,119690
2015,21017,119510
2015,52607,119280
2015,39501,119040
2015,17421,118920
2014,34296,118900
2015,197350,118770
2015,19994,117830
2015,15149,117820
2016,12338,117720
2015,12637,117490
2015,28753,117130
2015,10091,116790
2014,1221,116770
2016,21769,116760
2015,41535,116620
2016,16735,116530
2016,11994,116460
2016,10796,116340
2016,59715,116270
2015,133165,116220
2015,10013,116220
2015,12975,115700
2015,197922,115560
2015,52307,115450
2015,11427,115310
2015,40824,115230
2016,133165,115090
2016,28840,114690
2015,7657,114610
2015,7497,114430
2016,62255,114390
2016,35662,114080
2015,13354,114060
2016,41997,113850
2015,17849,113810
2015,11051,113800
2015,9512,113790
2016,25515,113680
2016,30217,113600
2014,12978,113270
2016,2519,112990
2015,16578,112900
2015,5778,112730
2015,21069,112680
2016,8881,112400
2016,44285,112130
2015,38341,112060
2015,12338,112050
2015,42807,112030
2014,4847,111980
2015,18450,111880
2015,16150,111850
2015,23771,111740
2016,2497,111720
2014,13768,111710
2016,198414,111410
2016,41989,111160
2015,8075,111080
2016,17054,110960
2015,29614,110920
2016,50274,110680
2016,10481,110640
2016,9304,110360
2015,8220,109980
2015,34573,109940
2016,21487,109890
2015,62567,109840
2016,28573,109780
2016,25019,109390
2015,44050,108930
2015,9395,108860
2016,17623,108830
2015,37981,108790
2015,14117,108610
2015,23724,108510
2016,53755,108500
2016,21050,108400
2014,15975,108180
2015,3758,108120
2015,11815,107950
2016,46844,107890
2015,17864,107840
2015,55303,107780
2015,5413,107430
2015,28024,107260
2016,26094,107190
2015,32181,107070
2016,8551,106830
2015,198599,106820
2016,6128,106490
2016,35916,106310
2016,37457,106020
2014,25847,105710
2015,30152,105020
2016,197922,104930
2016,10929,104830
2015,17638,104580
2016,200130,104550
2015,54540,104500
2016,18182,104490
2016,8968,104450
2015,29386,104360
2015,62255,104290
2016,17621,104050
2015,9371,103880
2016,47551,103830
2015,61440,103500
2015,24138,103290
2015,45069,103180
2016,2108,103050
2016,56040,103030
2015,2860,102920
2016,9919,102830
2016,42730,102110
2016,3223,102060
2016,3292,102020
2015,48309,101990
2015,29518,101630
2015,200081,101580
2016,46506,101540
2015,1680,101510
2015,10010,101360
2014,27866,101340
2016,52307,101330
2014,6181,101050
2015,27310,100960
2016,29386,100570
2016,27589,100190
2015,7506,100110
2016,30266,100000
2016,54540,99900
2015,47583,99880
2015,24207,99790
2016,62567,99700
2015,27818,99560
2015,48161,99490
2015,42961,99140
2016,17622,99140
2014,6799,99120
2016,33387,99110
2016,3595,98720
2015,25490,98710
2016,47583,98310
2016,43391,98230
2015,36937,98100
2015,22552,98040
2015,39756,97990
2015,12513,97900
2015,12860,97850
2016,61440,97730
2016,198068,97680
2015,18866,97660
2014,27668,97660
2015,33934,97580
2015,52268,97380
2015,27715,97380
2015,51336,97320
2015,17451,97260
2014,15962,96850
2016,11215,96840
2015,13438,96670
2015,14061,96610
2015,33480,96430
2015,47551,96360
2015,577,96350
2015,10143,96120
2015,55831,96050
2016,42807,96010
2015,38705,95960
2015,63711,95960
2015,14383,95680
2016,18229,95540
2015,24768,95450
2016,15830,95310
2016,1759,95170
2015,29119,95050
2015,4181,94930
2016,23563,94710
2016,20875,94630
2014,40244,94510
2015,201200,94490
2016,16333,94350
2015,58621,94290
2014,13999,94140
2014,58085,93980
2016,24207,93790
2015,14166,93770
2015,9824,93760
2015,14259,93540
2014,17816,93160
2015,9009,93150
2016,12576,92980
2015,4638,92930
2015,34267,92890
2015,20001,92870
2016,8402,92600
2016,24309,92480
2015,12479,92330
2016,14061,92300
2014,20773,92180
2015,14265,91710
2016,41535,91680
2015,18245,91440
2016,34619,91430
2015,17839,91290
2016,23889,91180
2015,7385,91170
2016,17451,91120
2016,62282,90990
2016,34569,90910
2014,56046,90540
2015,2116,90340
2015,13184,90260
2016,6714,90260
2015,62282,90230
2015,44285,90130
2016,6327,90130
2016,60496,90060
2015,8468,90040
2014,9158,89710
2015,18747,89660
2016,12637,89560
2016,5578,89480
2016,5410,89380
2015,15640,89210
2015,31863,89090
2016,3243,88950
2015,9600,88920
2016,12946,88790
2015,4609,88740
2015,12406,88730
2014,8359,88720
2015,12322,88700
2014,39501,88560
2016,38341,88560
2016,28885,88430
2016,9790,88150
2015,35415,88100
2016,12260,88050
2016,11051,88030
2016,6739,87890
2015,27932,87810
2016,28024,87700
2015,7642,87560
2014,7545,87490
2016,61272,87360
2016,28753,87350
2016,8220,87300
2015,12859,87290
2015,61272,87200
2015,49505,87130
2016,7679,87080
2016,8163,87080
2016,16129,87070
2015,31094,87010
2015,15589,86830
2015,25086,86810
2015,30619,86730
2014,9808,86570
2016,33330,86550
2015,17962,86270
2014,6389,85960
2015,9931,85960
2016,18866,85830
2015,9845,85560
2015,202018,85460
2015,13118,85410
2015,200719,85400
2016,1267,85390
2016,11815,85380
2016,2510,85360
2015,44725,85140
2015,11351,85030
2015,4782,84980
2014,35041,84950
2016,26608,84940
2016,27715,84770
2015,6648,84640
2016,201200,84520
2016,57454,84010
2016,49505,83850
2015,36666,83720
2016,20257,83480
2016,9512,83440
2015,5607,83420
2015,9370,83150
2015,9689,83100
2014,11830,83100
2014,22561,83090
2015,2529,83030
2016,9845,82900
2015,29695,82890
2014,5089,82870
2016,22905,82790
2015,18209,82740
2016,27818,82730
2016,9143,82710
2015,4685,82610
2016,5639,82590
2016,25761,82500
2016,3758,82460
2015,62904,82400
2014,2609,82250
2015,9790,82220
2015,19531,82050
2015,20257,81950
2015,44581,81930
2015,15626,81800
2016,13354,81660
2015,197595,81540
2015,45638,81470
2015,2907,81450
2016,42337,81440
2016,54600,81240
2016,12860,81210
2015,5769,81000
2015,12353,80740
2014,6730,80310
2015,15706,80280
2015,43350,80150
2016,44078,80130
2015,46433,80060
2015,23205,80050
2016,11427,79840
2014,1136,79810
2016,1680,79610
2015,34358,79510
2015,11796,79460
2016,204139,79450
2015,41833,79420
2015,20928,79330
2016,10091,79180
2016,19994,79030
2015,9304,78990
2015,4686,78970
2016,27310,78860
2014,35819,78860
2016,17638,78790
2016,2860,78690
2015,27953,78650
2016,33934,78510
2015,198203,78470
2014,11556,78430
2015,56582,78310
2016,33480,78250
2015,34569,78160
2015,11878,78160
2015,16626,78120
2015,11845,78040
2016,48666,77960
2015,62639,77870
2015,51430,77840
2016,9600,77810
2015,197540,77730
2016,10010,77670
2014,8376,77660
2014,33182,77630
2015,15704,77560
2015,31286,77470
2015,21219,77400
2014,9605,77290
2016,9371,77290
2016,32181,77210
2016,37492,77100
2016,29802,77090
2016,16150,77020
2016,44066,76980
2016,34876,76730
2015,19201,76690
2015,45057,76270
2016,10013,76260
2015,9812,76120
2015,44066,76110
2016,7657,76110
2015,15502,75930
2016,39756,75920
2015,45904,75740
2016,36937,75730
2014,34984,75600
2015,27921,75520
2015,25542,75520
2015,8570,75390
2015,5610,75340
2015,55465,75330
2016,38370,75290
2015,57454,75160
2015,11426,74960
2016,16578,74610
2015,29544,74400
2015,33647,74360
2016,23771,74320
2014,8708,74310
2016,58621,74310
2016,58256,74140
2015,196821,74130
2016,17839,74130
2015,24971,74110
2015,17306,74060
2016,30619,73880
2016,24768,73860
2015,9605,73820
2015,13037,73710
2016,3549,73550
2015,13193,73490
2015,5602,73480
2016,62904,73470
2015,20960,73420
2015,9756,73380
2016,6181,73310
2016,35415,73270
2016,9009,73110
2016,12513,73050
2015,59715,72940
2015,25074,72940
2015,27672,72890
2015,49467,72870
2015,8443,72830
2016,39369,72690
2016,4686,72680
2016,577,72650
2015,4581,72630
2016,14813,72610
2015,17429,72580
2015,13147,72530
2015,12703,72340
2014,19066,72320
2015,49544,72200
2016,18245,72190
2015,24554,72160
2015,12530,72130
2015,14361,72040
2014,2856,71990
2016,48161,71960
2016,12859,71950
2016,11664,71910
2014,6332,71880
2014,36903,71700
2016,31863,71590
2015,4721,71470
2015,29278,71330
2016,5413,71280
2016,22085,71280
2015,6471,71220
2014,60781,71220
2015,131596,71090
2015,58256,71070
2016,17849,71040
2016,22552,71030
2016,6648,71030
2015,20021,71020
2015,37153,71010
2015,31708,71000
2016,45638,70970
2016,202018,70890
2015,21826,70750
2016,31042,70650
2015,27357,70560
2016,37153,70540
2014,174,70430
2014,54489,70360
2016,51336,70310
2015,19271,70290
2015,16814,70210
2014,53006,70110
2016,16637,70100
2016,11845,69950
2016,14259,69930
2016,9395,69920
2016,38705,69820
2014,3301,69750
2015,5541,69660
2015,9891,69490
2016,197540,69380
2015,19106,69380
2016,55352,69330
2015,52550,69280
2015,8447,69240
2015,15395,69200
2016,30152,69190
2014,34170,69090
2016,15640,69080
2015,33363,69050
2016,55862,68830
2014,18978,68750
2015,9595,68530
2014,4780,68520
2014,30873,68490
2015,13124,68480
2016,15626,68270
2016,15772,68150
2014,4739,68110
2015,31727,68100
2016,23724,68080
2016,29614,68000
2015,8369,67890
2016,17864,67840
2015,6503,67790
2015,20852,67520
2015,20485,67510
2016,14265,67370
2015,63997,67340
2016,12334,67320
2015,19916,67310
2016,13438,67300
2016,5541,67260
2015,31252,67250
2015,133232,67230
2015,202109,67110
2016,29812,67020
2015,58543,66950
2015,59491,66820
2016,202109,66670
2015,198047,66660
2016,24138,66640
2015,49189,66620
2016,9370,66590
2015,9694,66580
2016,19106,66510
2015,29562,66510
2015,43146,66490
2016,42961,66370
2016,12479,66360
2016,2907,66350
2016,14654,66320
2016,10143,66130
2015,45235,65970
2016,20928,65970
2015,27823,65820
2015,27792,65810
2015,196753,65610
2016,36666,65600
2016,48347,65590
2016,20001,65510
2015,45839,65480
2015,13188,65430
2015,5089,65330
2016,198203,65300
2014,26615,65240
2014,8972,64940
2015,6580,64790
2015,18779,64760
2016,12810,64760
2015,29208,64720
2016,29518,64690
2016,34400,64660
2016,46433,64550
2016,2529,64540
2016,48359,64510
2016,14383,64490
2016,31012,64480
2016,25490,64430
2015,12670,64400
2015,16371,64270
2016,41881,64270
2015,7470,64260
2014,12997,64240
2015,9770,64070
2016,18747,64050
2015,28669,64040
2016,198047,64010
2016,15589,63980
2016,14166,63710
2014,10036,63700
2016,7642,63630
2015,27997,63610
