2014,16276,20150
2015,24560,20120
2015,5089,20080
2015,50710,20080
2015,22759,20080
2015,3758,19970
2016,10620,19950
2015,58543,19940
2016,27672,19590
2015,134552,19530
2014,4670,19450
2015,12715,19450
2014,7738,19380
2015,35415,19320
2015,393406,19300
2015,24961,19210
2013,22927,19170
2015,13999,19150
2015,58691,19110
2014,24560,19070
2014,3215,18980
2015,50673,18960
2015,21261,18910
2016,27665,18820
2013,17813,18550
2016,42910,18510
2016,17072,18470
2014,10013,18460
2016,28573,18410
2014,56041,18310
2015,37004,18230
2014,25019,18120
2014,13489,18100
2016,3269,18070
2015,9808,18010
2016,14133,18000
2015,2516,17990
2015,5617,17840
2015,8737,17720
2015,8167,17680
2016,24955,17530
2016,13489,17420
2014,9848,17280
2014,10318,17270
2015,4788,17230
2014,3816,17220
2015,35916,17170
2015,6147,17170
2014,10620,17100
2013,10139,17100
2015,32097,16910
2014,209,16890
2016,8386,16820
2015,8708,16570
2015,9299,16560
2013,50810,16490
2015,3352,16350
2016,28548,16350
2014,9934,16340
2015,4760,16320
2014,28573,16260
2015,5650,16180
2015,4230,16130
2015,12301,16110
2015,12714,16110
2014,12880,16060
2016,9299,16020
2015,9304,16000
2015,37342,15960
2015,20590,15890
2014,6739,15810
2015,21277,15810
2015,16322,15760
2016,4538,15660
2015,52778,15590
2015,134128,15560
2016,24309,15530
2016,13188,15420
2016,8452,15400
2015,12083,15370
2015,9644,15370
2015,38370,15360
2014,46816,15330
2015,35662,15310
2016,27699,15290
2015,28257,15270
2013,4686,15220
2013,10481,15190
2014,3352,15180
2015,17639,15150
2015,9701,15000
2015,38478,14970
2015,20485,14930
2015,8331,14830
2016,31549,14830
2016,8167,14820
2015,17469,14720
2015,29238,14710
2013,3816,14700
2015,4686,14700
2013,4134,14690
2015,10620,14450
2015,40676,14450
2016,27262,14390
2015,8551,14380
2013,25019,14340
2015,38283,14330
2014,18881,14240
2016,3816,14240
2015,15516,14210
2015,49502,14070
2015,12479,14010
2015,134204,13980
2014,2860,13960
2015,10429,13960
2016,8359,13950
2015,42926,13900
2014,12479,13800
2014,22047,13590
2016,47165,13570
2013,9050,13550
2013,12389,13510
2015,21219,13430
2014,3320,13390
2013,9299,13360
2013,7418,13360
2015,7506,13340
2015,5722,13310
2015,35047,13210
2015,38701,13160
2014,8737,13100
2014,7506,13030
2016,24940,13020
2015,11979,12990
2016,24961,12960
2016,29571,12950
2016,17488,12940
2015,3209,12850
2014,12715,12840
2015,31148,12820
2015,13124,12800
2015,55298,12750
2016,45543,12720
2015,26496,12720
2016,28481,12680
2015,17547,12650
2014,45996,12640
2014,25229,12630
2016,56800,12620
2015,41661,12530
2015,12772,12520
2015,3243,12510
2015,12430,12460
2014,17974,12390
2015,9260,12390
2015,31815,12360
2014,6057,12330
2014,18978,12300
2015,197343,12260
2016,12252,12250
2015,31252,12190
2016,8551,12150
2016,42337,12150
2016,12874,12100
2015,30722,12070
2015,21127,12030
2015,18002,11980
2015,5385,11940
2013,16322,11910
2016,8075,11890
2016,38661,11840
2014,12430,11820
2015,28573,11740
2015,14061,11730
2016,18101,11670
2016,45609,11640
2016,28541,11610
2014,8048,11580
2014,9116,11540
2015,33588,11520
2015,17184,11510
2016,2609,11500
2016,38197,11490
2015,22652,11470
2016,6535,11470
2016,6739,11450
2015,28964,11430
2015,42313,11430
2013,17803,11410
2015,262685,11340
2015,27699,11340
2015,22724,11270
2015,6724,11260
2015,29518,11220
2014,13999,11180
2014,5384,11160
2015,62567,11130
2015,31036,11120
2015,35816,11060
2016,51074,11050
2014,6503,11000
2015,38197,10980
2016,31042,10960
2014,1267,10950
2015,8732,10950
2016,131222,10950
2016,10796,10920
2015,3816,10920
2015,7418,10880
2016,32220,10820
2016,9304,10810
2014,48159,10800
2015,21367,10760
2015,45588,10760
2013,8400,10690
2015,46573,10650
2015,43260,10640
2015,262721,10610
2015,19994,10480
2016,9198,10430
2015,4323,10410
2015,198182,10410
2015,20013,10410
2016,28555,10350
2014,17813,10300
2015,37282,10300
2016,45996,10280
2014,7303,10260
2015,6128,10260
2013,4837,10250
2015,16832,10240
2016,9381,10230
2014,12874,10230
2016,14420,10200
2015,52870,10190
2014,18302,10170
2013,4621,10140
2015,59162,10140
2015,38680,10100
2015,38511,10090
2015,5588,10080
2015,5384,10070
2015,8163,10060
2016,17877,10010
2015,14618,9930
2015,16604,9920
2016,28538,9920
2015,42893,9910
2015,28917,9900
2016,45090,9900
2015,9269,9880
2016,37705,9860
2013,45595,9850
2015,9853,9850
2015,23700,9840
2015,1668,9840
2015,23650,9830
2013,55740,9770
2015,51852,9710
2014,13188,9630
2015,29119,9550
2016,4812,9530
2016,18881,9510
2013,3269,9510
2015,1221,9490
2014,38107,9430
2015,18101,9370
2013,6830,9370
2015,17971,9370
2014,5617,9340
2016,6821,9300
2015,31334,9290
2015,42546,9280
2015,5610,9230
2015,46475,9210
2013,8075,9190
2013,4780,9180
2014,7922,9170
2014,4686,9160
2016,56402,9140
2015,4058,9130
2016,44285,9130
2016,4755,9110
2015,31272,9100
2015,28100,9060
2014,1668,9050
2015,27357,9030
2015,5607,9030
2016,9694,9020
2015,1267,9020
2016,28270,8970
2015,133165,8940
2015,58641,8920
2016,9050,8920
2015,42794,8900
2015,2860,8870
2013,38107,8870
2015,58879,8850
2015,17451,8830
2016,14988,8790
2015,34867,8760
2016,39501,8760
2016,23260,8740
2013,2860,8730
2015,55740,8710
2016,6057,8700
2015,27597,8690
2014,24940,8680
2016,18002,8670
2015,45903,8670
2015,577,8630
2015,9230,8630
2016,10139,8620
2016,17379,8620
2015,17964,8590
2015,36114,8580
2015,4628,8550
2015,42682,8470
2015,28202,8420
2016,17621,8420
2013,44244,8420
2013,8151,8390
2015,25549,8390
2015,42337,8380
2014,9299,8370
2015,38895,8360
2015,8968,8350
2015,4657,8340
2013,9121,8320
2016,37492,8270
2015,38758,8260
2014,3209,8200
2014,4788,8160
2016,17803,8160
2013,10620,8120
2016,6568,8090
2014,9569,8060
2015,47245,8060
2015,29314,8050
2016,11427,8050
2015,198432,8050
2015,51167,8020
2015,8082,8020
2015,22047,8010
2015,11232,8010
2016,701,7980
2016,20324,7970
2015,32475,7970
2015,237,7960
2015,7992,7940
2013,13489,7940
2015,10318,7930
2014,45543,7880
2015,35807,7860
2015,44050,7840
2015,3737,7830
2015,15003,7830
2016,11404,7830
2016,5617,7770
2016,28512,7750
2014,33182,7740
2015,43139,7730
2015,22878,7730
2015,21100,7720
2015,23930,7710
2016,48882,7700
2016,1668,7660
2013,23700,7640
2016,24085,7610
2015,29470,7610
2016,3352,7610
2015,40191,7610
2015,41867,7600
2015,3356,7580
2015,8273,7570
2013,33387,7560
2016,4713,7560
2016,9644,7530
2016,42610,7500
2015,3741,7500
2015,23314,7500
2015,20077,7500
2015,44724,7490
2016,13121,7480
2015,264425,7470
2014,40676,7470
2015,41018,7450
2016,14080,7450
2015,15626,7440
2015,57010,7440
2015,31200,7440
2015,25106,7440
2015,6661,7390
2016,50710,7390
2015,12322,7390
2014,9931,7380
2016,46925,7380
2014,36903,7340
2015,45595,7340
2014,7557,7330
2015,198357,7300
2014,19429,7280
2015,49342,7280
2015,7303,7270
2016,8972,7260
2015,26617,7210
2015,44395,7210
2014,15169,7210
2015,57227,7210
2016,45903,7200
2015,1680,7180
2015,262468,7160
2013,39501,7160
2016,10026,7150
2015,9116,7130
2014,9701,7090
2015,34123,7050
2013,15895,7030
2015,13768,7020
2014,20115,7010
2015,9930,6990
2015,39707,6970
2015,14420,6970
2015,38264,6960
2015,852,6960
2015,33070,6960
2015,6697,6950
2015,263725,6950
2015,48159,6940
2016,24186,6920
2015,45543,6920
2015,45753,6910
2015,15962,6910
2015,6528,6880
2015,44963,6870
2015,46844,6870
2016,4761,6860
2016,262186,6840
2015,17803,6820
2015,21396,6820
2013,8551,6810
2015,62904,6800
2016,14178,6780
2015,6327,6760
2015,5413,6740
2013,10036,6740
2015,48452,6740
2016,58879,6730
2015,21021,6730
2015,132280,6730
2015,6619,6720
2013,17877,6710
2016,6697,6700
2016,4515,6690
2015,57286,6690
2015,30496,6670
2015,63199,6670
2014,11664,6670
2015,45062,6630
2014,8997,6610
2014,8560,6600
2015,57534,6580
2013,21299,6560
2016,45727,6550
2016,8866,6550
2015,17714,6540
2016,9443,6530
2015,6663,6500
2015,55430,6500
2014,12252,6490
2015,6057,6490
2015,11478,6480
2015,53165,6450
2015,4670,6450
2016,24757,6450
2014,9416,6450
2015,37084,6430
2015,33569,6420
2015,9506,6420
2015,35177,6420
2015,11139,6410
2014,16322,6400
2015,4755,6390
2015,15377,6360
2016,20001,6350
2015,41816,6350
2015,199008,6350
2016,7418,6340
2013,9924,6340
2015,13370,6330
2016,25620,6330
2014,45839,6320
2015,200130,6300
2015,17139,6290
2015,49689,6290
2015,63949,6280
2016,27695,6280
2016,11172,6270
2014,37705,6270
2015,132742,6250
2016,15962,6240
2014,2856,6230
2016,34984,6190
2015,16397,6180
2013,13999,6170
2016,23860,6150
2014,5089,6140
2016,51852,6140
2016,12389,6130
2015,31042,6130
2015,15964,6120
2014,17868,6120
2016,49301,6110
2014,13768,6090
2016,7738,6090
2016,39891,6090
2016,133478,6090
2015,23338,6080
2015,12578,6070
2016,17762,6060
2013,13188,6060
2016,35047,6060
2013,12479,6050
2015,12741,6030
2016,4788,6020
2015,18747,6010
2015,52207,6000
2013,7922,5980
2015,31797,5980
2014,8400,5970
2013,14420,5960
2016,35662,5960
2015,3549,5930
2015,29550,5930
2014,46606,5920
2015,25405,5920
2014,8708,5910
2016,3813,5900
2014,4812,5900
2016,38527,5890
2013,9848,5890
2016,26210,5880
2013,18101,5870
2014,27695,5850
2013,38701,5850
2015,8369,5840
2015,23316,5830
2016,4230,5820
2013,9498,5820
2015,17813,5820
2015,48330,5810
2014,20860,5810
2016,46606,5790
2015,8997,5790
2014,17577,5770
2015,56503,5770
2016,4686,5760
2015,15395,5760
2015,9875,5750
2015,12252,5750
2013,25229,5730
2016,30968,5720
2014,31042,5720
2015,16223,5720
2015,43234,5720
2016,55740,5700
2015,13121,5690
2016,9416,5690
2014,21299,5680
2015,29838,5670
2015,31549,5670
2015,28908,5670
2014,12997,5660
2015,3491,5660
2015,24663,5640
2016,12479,5640
2016,23650,5640
2014,30722,5620
2015,52747,5600
2016,4663,5600
2015,6939,5570
2015,8334,5560
2015,55550,5550
2015,55410,5530
2013,12715,5510
2015,15290,5510
2015,53231,5510
2015,22552,5500
2016,18028,5490
2014,1136,5490
2015,23352,5490
2014,6619,5480
2016,8346,5470
2015,6503,5470
2016,8560,5470
2015,58593,5470
2016,16895,5460
2016,28554,5460
2015,6871,5460
2013,21003,5450
2015,43513,5430
2015,2828,5430
2016,46844,5420
2016,11351,5410
2014,2609,5410
2016,262598,5410
2014,4515,5410
2016,20473,5400
2016,3320,5390
2016,174,5390
2015,4713,5370
2015,11556,5360
2015,32098,5360
2016,263725,5350
2015,8100,5330
2013,8048,5320
2015,21502,5310
2016,45194,5300
2015,8615,5280
2016,59077,5280
2016,2856,5280
2016,23473,5270
2016,4800,5260
2016,17816,5260
2015,37054,5250
2014,14420,5240
2015,49589,5240
2015,15500,5230
2015,58277,5220
2016,42313,5210
2016,12066,5200
2016,27738,5200
2015,200000,5180
2013,17488,5180
2014,36947,5170
2016,3549,5170
2015,8447,5160
2015,7835,5130
2016,29614,5130
2014,6535,5110
2015,5056,5110
2016,36947,5100
2016,263352,5100
2015,8025,5090
2015,58556,5070
2015,62638,5050
2013,17816,5050
2016,18910,5050
2015,35213,5040
2015,13178,5040
2015,35366,5040
2014,17054,5020
2015,18978,5010
2015,25490,5010
2014,45903,5000
2016,1267,4990
2015,39927,4990
2016,57963,4980
2015,31034,4980
2013,6057,4970
2014,8359,4970
2014,13124,4970
2014,9924,4970
2016,17547,4940
2015,41164,4940
2015,29278,4930
2014,13213,4930
2014,23700,4930
2016,17747,4920
2016,44244,4900
2015,39822,4900
2013,6739,4900
2015,58717,4890
2015,11272,4890
2014,1221,4880
2015,52901,4880
2015,31117,4880
2013,9931,4870
2014,17444,4870
2016,42003,4870
2014,6821,4860
2014,44395,4860
2016,25229,4850
2016,28343,4850
2015,22561,4840
2015,6079,4830
2015,52308,4820
2016,9394,4820
2016,62638,4820
2016,12430,4820
2015,15600,4810
2014,62292,4800
2016,49455,4790
2016,56040,4790
2016,14638,4790
2016,10219,4790
2016,25159,4780
2015,4922,4770
2016,7018,4770
2014,21003,4760
2015,29124,4750
2016,13591,4740
2014,8866,4730
2015,198520,4730
2015,53054,4710
2015,28840,4710
2016,263124,4710
2015,41704,4700
2015,60397,4700
2013,10318,4690
2015,26801,4680
2014,5610,4670
2015,43557,4670
2015,20773,4670
2015,52284,4670
2014,6471,4670
2015,6876,4650
2013,4670,4630
2015,7497,4620
2015,6703,4620
2016,10318,4610
2016,24445,4600
2016,30722,4590
2015,35141,4590
2015,28685,4570
2016,59988,4570
2015,44851,4560
2015,29562,4550
2014,10160,4550
2015,37148,4550
2016,43754,4550
2014,36271,4550
2015,9891,4540
2016,28126,4530
2016,4922,4520
2015,262711,4520
2013,9416,4510
2015,23089,4500
2014,45595,4500
2015,41440,4490
2013,7738,4490
2016,53209,4480
2013,5384,4450
2015,48979,4450
2015,39178,4450
2015,21840,4430
2015,50643,4420
2015,197019,4420
2014,47395,4410
2013,36998,4410
2015,201229,4410
2015,10316,4410
2014,31133,4410
2013,1267,4410
2015,8473,4400
2016,7029,4400
2016,28024,4390
2015,31261,4380
2015,50780,4370
2016,45980,4370
2014,16814,4370
2015,8570,4370
2016,5089,4370
2016,58085,4360
2015,25211,4360
2015,19318,4360
2016,22759,4360
2014,1659,4360
2016,37061,4350
2015,15557,4350
2014,4755,4350
2016,23969,4340
2016,21299,4340
2015,394695,4340
2015,27775,4340
2016,28368,4320
2015,57045,4310
2015,3842,4310
2014,1241,4310
2014,45187,4310
2015,6471,4300
2015,29262,4300
2014,6703,4300
2014,9785,4300
2016,45820,4280
2015,3239,4280
2014,1680,4280
2016,33548,4270
2015,17054,4260
2014,24955,4260
2015,49981,4250
2016,17754,4250
2015,27747,4250
2016,10098,4250
2015,3813,4240
2015,9530,4230
2014,31148,4230
2016,22047,4230
2015,26259,4230
2015,11172,4220
2015,9009,4210
2016,21219,4210
2014,28548,4200
2014,17971,4200
2016,45271,4190
2015,53185,4190
2014,60781,4180
2015,48666,4160
2014,16345,4160
2013,17858,4160
2016,12715,4160
2016,22878,4150
2013,8167,4150
2015,17623,4150
2015,31514,4150
2016,19108,4140
2015,5009,4140
2016,9905,4140
2014,14259,4120
2014,24961,4120
2016,264425,4110
2016,5588,4110
2015,29170,4100
2015,12353,4100
2014,34170,4090
2014,12714,4080
2013,6503,4080
2016,134740,4070
2014,18068,4060
2015,47869,4050
2016,17623,4050
2013,8708,4040
2016,25405,4040
2015,6389,4040
2016,22773,4030
2015,41628,4030
2015,51543,4020
2016,7303,4020
2014,12322,4010
2015,51975,4010
2015,63930,4010
2016,7602,4010
2015,19194,4000
2015,20454,4000
2013,6821,4000
2015,24722,4000
2015,16814,3990
2016,52008,3980
2016,59162,3980
2015,25764,3980
2015,7545,3980
2016,6400,3970
2014,3758,3970
2016,11979,3970
2013,12874,3960
2016,35819,3940
2016,32444,3930
2016,38623,3920
2016,19318,3920
2015,22689,3910
2014,12353,3910
2015,44581,3910
2014,8193,3900
2015,20860,3900
2015,42291,3900
2016,1221,3900
2013,6849,3900
2013,44395,3890
2016,37611,3890
2015,36866,3890
2015,51074,3890
2014,32475,3880
2015,812,3870
2015,45774,3870
2015,39435,3870
2015,43463,3870
2014,4230,3860
2014,10139,3860
2016,15964,3850
2016,9583,3840
2013,4713,3840
2014,42546,3840
2016,46475,3840
2016,33765,3830
2015,202109,3830
2013,20115,3830
2016,36959,3830
2014,36351,3830
2016,17670,3830
2015,16262,3830
2014,577,3810
2016,9116,3810
2015,25408,3790
2015,34602,3790
2015,60633,3790
2013,13124,3790
2016,19429,3790
2016,38086,3790
2015,14259,3780
2015,17306,3780
2015,12946,3770
2015,49126,3760
2013,6400,3760
2015,17222,3750
2016,262750,3730
2015,11664,3730
2016,55831,3730
2015,33854,3720
2013,31042,3720
2015,262632,3720
2015,34187,3710
2015,52568,3710
2016,28545,3710
2016,10029,3710
2014,36114,3700
2015,18106,3700
2014,28812,3690
2016,12455,3690
2016,23947,3690
2015,62337,3680
2013,3209,3670
2016,12586,3670
2015,33765,3660
2014,14080,3660
2013,12252,3650
2016,51167,3650
2016,12271,3650
2016,45102,3640
2016,23243,3640
2015,29072,3640
2015,37098,3640
2016,17465,3640
2016,30036,3640
2015,32244,3630
2015,15440,3630
2015,263490,3630
2014,62231,3630
2015,262683,3630
2016,43766,3620
2015,30968,3620
2016,26801,3610
2014,8447,3610
2014,7018,3610
2015,43343,3600
2016,25308,3600
2016,29119,3590
2015,62639,3590
2015,3329,3590
2014,17608,3580
2014,8376,3580
2016,37457,3580
2015,32107,3570
2015,39286,3570
2013,58085,3570
2015,56934,3560
2015,11830,3560
2016,3216,3560
2016,209,3560
2016,49689,3550
2013,35819,3550
2014,27984,3550
2015,55824,3520
2015,262404,3520
2015,29363,3510
2015,9031,3510
2016,20860,3510
2013,24203,3500
2016,38266,3490
2016,16960,3490
2016,9145,3490
2015,27589,3480
2014,21479,3480
2015,55666,3480
2015,2116,3480
2016,46573,3470
2016,53175,3470
2015,58397,3470
2016,11426,3470
2015,19429,3470
2016,11232,3470
2016,6471,3460
2013,131222,3460
2016,40749,3450
2014,12946,3440
2015,1241,3440
2015,42739,3440
2014,24532,3440
2013,133042,3440
2016,18004,3440
2015,41733,3440
2016,9125,3430
2016,8517,3430
2015,51592,3430
2014,12741,3430
2015,35191,3430
2016,8997,3430
2016,53767,3420
2015,10143,3420
2014,54600,3420
2015,38917,3420
2013,14522,3420
2014,10834,3420
2014,37492,3420
2016,45528,3420
2016,33363,3420
2015,13285,3410
2015,29069,3410
2015,9924,3410
2014,3549,3400
2015,4780,3400
2015,13184,3400
2013,51167,3400
2013,3352,3390
2014,6876,3390
2016,20412,3390
2014,21021,3390
2015,32444,3380
2013,6713,3380
2016,22884,3380
2014,28840,3380
2015,13110,3380
2015,29802,3380
2015,26606,3380
2015,59077,3380
2016,9808,3370
2015,6805,3370
2014,29278,3370
2016,15399,3370
2015,45538,3370
2015,133229,3360
2014,29555,3360
2014,21502,3350
2015,16637,3350
2016,262832,3350
2015,62943,3350
2015,43266,3350
2015,36666,3340
2016,199008,3340
2015,9371,3340
2013,27839,3340
2016,55824,3340
2015,263543,3340
2014,45980,3330
2016,8585,3320
2015,28812,3320
2015,197922,3310
2014,9381,3310
2013,14080,3310
2016,5650,3310
2014,7029,3300
2015,35470,3300
2016,17917,3300
2015,9416,3300
2015,28126,3300
2015,197695,3290
2015,196901,3290
2015,48716,3290
2015,30083,3280
2015,37209,3280
2016,37340,3270
2015,50821,3260
2013,4755,3260
2014,9498,3260
2015,15491,3250
2015,28548,3250
2015,13977,3240
2013,22047,3230
2016,132116,3230
2015,12670,3230
2015,48882,3220
2014,42610,3210
2016,30083,3210
2015,28310,3200
2013,3320,3200
2016,3243,3190
2015,48719,3190
2015,10834,3190
2016,25521,3190
2016,17451,3190
2016,2860,3180
2014,4808,3180
2016,4181,3170
2016,3741,3170
2014,47684,3160
2016,12741,3160
2014,10429,3160
2015,1136,3160
2013,6568,3150
2016,3209,3150
2015,31214,3150
2014,15557,3150
2015,9105,3140
2013,45664,3140
2014,12083,3140
2015,36947,3130
2014,6568,3130
2014,13285,3130
2015,3255,3130
2015,3216,3130
2013,17451,3120
2015,33182,3120
2015,197328,3120
2013,2856,3120
2015,7385,3110
2015,20771,3110
2015,26292,3110
2014,5432,3100
2015,23520,3100
2016,55410,3100
2015,35362,3090
2016,41164,3090
2015,62255,3090
2015,19165,3090
2015,26272,3090
2014,60117,3090
2015,28169,3080
2015,19180,3080
2016,59257,3080
2015,53732,3080
2014,17803,3070
2016,40676,3070
2015,17670,3060
2013,7018,3060
2013,8359,3060
2015,60117,3060
2015,52105,3060
2015,6300,3060
2015,30784,3050
2015,18678,3050
2016,13124,3050
2016,8708,3050
2016,4323,3050
2016,37671,3040
2016,45582,3040
2016,18809,3040
2016,4760,3030
2015,20278,3030
2014,33070,3020
2015,19531,3020
2016,45775,3010
2014,6849,3010
2015,23473,3000
2015,196638,3000
2016,29256,3000
2015,30900,2990
2015,9756,2990
2016,5438,2990
2013,18182,2980
2015,21804,2980
2016,16495,2980
2015,393713,2970
2015,49835,2970
2014,39501,2970
2014,8100,2970
2016,58543,2960
2015,12418,2960
2014,53264,2960
2015,47759,2960
2015,42065,2950
2014,7470,2950
2015,6983,2950
2016,11830,2950
2015,29854,2950
2016,3356,2950
2015,45905,2940
2015,33387,2940
2015,33576,2940
2014,8323,2940
2016,24663,2940
2016,8400,2940
2016,20150,2940
2015,59715,2940
2016,36937,2930
2015,41691,2930
2015,10013,2930
2015,25521,2920
2015,13147,2920
2016,8374,2910
2016,60781,2910
2014,15003,2910
2013,24378,2900
2015,15582,2900
2014,3265,2900
2016,27947,2900
2013,4788,2900
2014,6713,2890
2014,9790,2890
2016,37002,2890
2014,10796,2890
2015,21859,2890
2014,131596,2890
2015,394111,2890
2015,25653,2880
2015,12360,2880
2015,15774,2880
2015,45261,2880
2015,12695,2870
2015,37153,2870
2015,9790,2870
2014,14754,2870
2016,30496,2860
2015,30689,2860
2014,6400,2850
2015,34209,2850
2015,24435,2850
2015,30526,2850
2015,5483,2840
2016,59587,2830
2015,41096,2830
2016,17483,2830
2015,36271,2830
2013,577,2830
2015,9811,2820
2015,8386,2820
2015,17871,2820
2013,6703,2810
2015,55684,2800
2016,56503,2800
2014,32244,2800
2016,28192,2800
2014,20454,2800
2014,5607,2800
2016,38778,2800
2015,51559,2800
2016,38511,2800
2015,12392,2790
2015,22995,2790
2014,31334,2790
2013,17762,2790
2013,27738,2780
2014,8612,2780
2013,43754,2780
2016,15808,2780
2015,132199,2780
2015,8881,2770
2015,17753,2770
2016,35891,2770
2013,30722,2770
2014,25405,2770
2015,35908,2770
2015,198068,2760
2013,19429,2760
2016,37693,2760
2016,36352,2760
2016,6327,2760
2016,21003,2760
2013,23944,2750
2014,12301,2750
2015,264203,2750
2015,4761,2750
2014,11172,2740
2016,131178,2730
2015,14090,2730
2015,17762,2730
2013,38322,2730
2015,12334,2730
2016,45184,2730
2016,10013,2730
2013,5617,2730
2015,25513,2720
2015,57396,2720
2015,16713,2710
2015,27257,2710
2015,27759,2710
2013,6648,2700
2015,49301,2700
2015,58390,2700
2016,45816,2700
2016,23352,2700
2013,45753,2700
2016,27747,2690
2015,38841,2690
2014,18809,2690
2015,61867,2680
2015,38623,2680
2016,42298,2680
2016,15589,2680
2015,44507,2680
2015,39891,2670
2015,38731,2670
2015,16629,2670
2015,18809,2670
2016,262680,2670
2015,13193,2670
2014,53153,2670
2014,29314,2670
2014,42910,2670
2016,47796,2660
2016,10429,2660
2013,5089,2660
2015,48273,2660
2013,16276,2650
2016,20960,2650
2015,15696,2650
2016,6648,2640
2015,21250,2640
2015,48176,2630
2013,16735,2630
